stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1c_single_agent_small,3,1,114264,2206,1,100,100,1,0,30.078096389770508,4.0,4.0,0.0,0.2,0.0,0,0,0,54,23,-1,-1,0.0
stage1c_single_agent_small,3,1,114271,2207,1,100,100,1,0,31.545673370361328,4.0,4.0,0.0,0.08,0.0,0,0,0,7,2,-1,-1,0.0
stage1c_single_agent_small,3,1,114306,2208,1,100,100,1,0,31.273757934570312,4.0,4.0,0.0,0.32,0.0,0,0,0,35,10,-1,-1,0.0
stage1c_single_agent_small,3,1,114316,2209,1,100,100,1,0,30.741233825683594,4.0,4.0,0.0,0.08,0.0,0,0,0,10,5,-1,-1,0.0
stage1c_single_agent_small,3,1,114330,2210,1,100,100,1,0,30.943132400512695,4.0,4.0,0.0,0.12,0.0,0,0,0,14,5,-1,-1,0.0
stage1c_single_agent_small,3,1,114384,2211,1,100,100,1,0,29.069141387939453,4.0,4.0,0.0,0.16,0.0,0,0,0,54,13,-1,-1,0.0
stage1c_single_agent_small,3,1,114416,2212,1,100,100,1,0,30.889019012451172,4.0,4.0,0.0,0.24,0.0,0,0,0,32,11,-1,-1,0.0
stage1c_single_agent_small,3,1,114432,2213,1,100,100,1,0,30.756759643554688,4.0,4.0,0.0,0.12,0.0,0,0,0,16,9,-1,-1,0.0
stage1c_single_agent_small,3,1,114460,2214,1,100,100,1,0,31.487323760986328,4.0,4.0,0.0,0.2,0.0,0,0,0,28,10,-1,-1,0.0
stage1c_single_agent_small,3,1,114468,2215,1,100,100,1,0,31.96332550048828,4.0,4.0,0.0,0.12,0.0,0,0,0,8,4,-1,-1,0.0
stage1c_single_agent_small,3,1,114483,2216,1,100,100,1,0,31.602802276611328,4.0,4.0,0.0,0.2,0.0,0,0,0,15,9,-1,-1,0.0
stage1c_single_agent_small,3,1,114499,2217,1,100,100,1,0,191.36631774902344,4.0,4.0,4.0,0.16,0.0,0,0,0,16,11,11,0,0.25
stage1c_single_agent_small,3,1,114529,2218,1,100,100,1,0,30.649248123168945,4.0,4.0,0.0,0.2,0.0,0,0,0,30,8,-1,-1,0.0
stage1c_single_agent_small,3,1,114546,2219,1,100,100,1,0,32.135318756103516,4.0,4.0,0.0,0.12,0.0,0,0,0,17,3,-1,-1,0.0
stage1c_single_agent_small,3,1,114578,2220,1,100,100,1,0,31.058307647705078,4.0,4.0,0.0,0.24,0.0,0,0,0,32,28,-1,-1,0.0
stage1c_single_agent_small,3,1,114609,2221,1,100,100,1,0,31.463665008544922,4.0,4.0,0.0,0.2,0.0,0,0,0,31,26,-1,-1,0.0
stage1c_single_agent_small,3,1,114623,2222,1,100,100,1,0,32.13642120361328,4.0,4.0,0.0,0.16,0.0,0,0,0,14,10,-1,-1,0.0
stage1c_single_agent_small,3,1,114629,2223,1,100,100,1,0,31.99182891845703,4.0,4.0,0.0,0.12,0.0,0,0,0,6,2,-1,-1,0.0
stage1c_single_agent_small,3,1,114653,2224,1,100,100,1,0,32.18353271484375,4.0,4.0,0.0,0.28,0.0,0,0,0,24,10,-1,-1,0.0
stage1c_single_agent_small,3,1,114673,2225,1,100,100,1,0,191.34539794921875,4.0,4.0,4.0,0.2,0.0,0,0,0,20,17,17,0,0.2
stage1c_single_agent_small,3,1,114684,2226,1,100,100,1,0,32.145259857177734,4.0,4.0,0.0,0.12,0.0,0,0,0,11,7,-1,-1,0.0
stage1c_single_agent_small,3,1,114737,2227,1,100,100,1,0,152.65689086914062,4.0,4.0,3.0,0.36,0.0,0,0,0,53,24,24,0,0.05660377358490566
stage1c_single_agent_small,3,1,114747,2228,1,100,100,1,0,31.744091033935547,4.0,4.0,0.0,0.12,0.0,0,0,0,10,6,-1,-1,0.0
stage1c_single_agent_small,3,1,114763,2229,1,100,100,1,0,31.827177047729492,4.0,4.0,0.0,0.32,0.0,0,0,0,16,12,-1,-1,0.0
stage1c_single_agent_small,3,1,114796,2230,1,100,100,1,0,31.858789443969727,4.0,4.0,0.0,0.24,0.0,0,0,0,33,19,-1,-1,0.0
stage1c_single_agent_small,3,1,114866,2231,1,100,100,1,0,29.042510986328125,4.0,4.0,0.0,0.36,0.0,0,0,0,70,42,-1,-1,0.0
stage1c_single_agent_small,3,1,114901,2232,1,100,100,1,0,31.272031784057617,4.0,4.0,0.0,0.24,0.0,0,0,0,35,11,-1,-1,0.0
stage1c_single_agent_small,3,1,114930,2233,1,100,100,1,0,31.483142852783203,4.0,4.0,0.0,0.2,0.0,0,0,0,29,7,-1,-1,0.0
stage1c_single_agent_small,3,1,114980,2234,1,100,100,1,0,151.3942108154297,4.0,4.0,3.0,0.24,0.0,0,0,0,50,25,25,0,0.06
stage1c_single_agent_small,3,1,115005,2235,1,100,100,1,0,111.957763671875,4.0,4.0,2.0,0.28,0.0,0,0,0,25,11,12,1,0.08
stage1c_single_agent_small,3,1,115014,2236,1,100,100,1,0,31.589004516601562,4.0,4.0,0.0,0.16,0.0,0,0,0,9,3,-1,-1,0.0
stage1c_single_agent_small,3,1,115055,2237,1,100,100,1,0,32.48462677001953,4.0,4.0,0.0,0.32,0.0,0,0,0,41,33,-1,-1,0.0
stage1c_single_agent_small,3,1,115064,2238,1,100,100,1,0,31.614124298095703,4.0,4.0,0.0,0.16,0.0,0,0,0,9,3,-1,-1,0.0
stage1c_single_agent_small,3,1,115088,2239,1,100,100,1,0,31.96919822692871,4.0,4.0,0.0,0.28,0.0,0,0,0,24,11,-1,-1,0.0
stage1c_single_agent_small,3,1,115116,2240,1,100,100,1,0,31.291061401367188,4.0,4.0,0.0,0.2,0.0,0,0,0,28,4,-1,-1,0.0
stage1c_single_agent_small,3,1,115136,2241,1,100,100,1,0,31.85894775390625,4.0,4.0,0.0,0.12,0.0,0,0,0,20,8,-1,-1,0.0
stage1c_single_agent_small,3,1,115160,2242,1,100,100,1,0,31.677682876586914,4.0,4.0,0.0,0.16,0.0,0,0,0,24,15,-1,-1,0.0
stage1c_single_agent_small,3,1,115178,2243,1,100,100,1,0,31.763153076171875,4.0,4.0,0.0,0.24,0.0,0,0,0,18,12,-1,-1,0.0
stage1c_single_agent_small,3,1,115199,2244,1,100,100,1,0,31.92825698852539,4.0,4.0,0.0,0.2,0.0,0,0,0,21,4,-1,-1,0.0
stage1c_single_agent_small,3,1,115208,2245,1,100,100,1,0,31.582664489746094,4.0,4.0,0.0,0.12,0.0,0,0,0,9,4,-1,-1,0.0
stage1c_single_agent_small,3,1,115269,2246,1,100,100,1,0,32.215179443359375,4.0,4.0,0.0,0.36,0.0,0,0,0,61,19,-1,-1,0.0
stage1c_single_agent_small,3,1,115289,2247,1,100,100,1,0,31.931304931640625,4.0,4.0,0.0,0.16,0.0,0,0,0,20,8,-1,-1,0.0
stage1c_single_agent_small,3,1,115337,2248,1,100,100,1,0,30.516815185546875,4.0,4.0,0.0,0.24,0.0,0,0,0,48,18,-1,-1,0.0
stage1c_single_agent_small,3,1,115376,2249,1,100,100,1,0,30.777883529663086,4.0,4.0,0.0,0.16,0.0,0,0,0,39,10,-1,-1,0.0
stage1c_single_agent_small,3,1,115397,2250,1,100,100,1,0,30.273380279541016,4.0,4.0,0.0,0.08,0.0,0,0,0,21,10,-1,-1,0.0
stage1c_single_agent_small,3,1,115439,2251,1,100,100,1,0,31.686203002929688,4.0,4.0,0.0,0.32,0.0,0,0,0,42,31,-1,-1,0.0
stage1c_single_agent_small,3,1,115480,2252,1,100,100,1,0,70.36883544921875,4.0,4.0,1.0,0.24,0.0,0,0,0,41,13,13,0,0.024390243902439025
stage1c_single_agent_small,3,1,115531,2253,1,100,100,1,0,29.814212799072266,4.0,4.0,0.0,0.32,0.0,0,0,0,51,29,-1,-1,0.0
stage1c_single_agent_small,3,1,115548,2254,1,100,100,1,0,31.50919532775879,4.0,4.0,0.0,0.12,0.0,0,0,0,17,6,-1,-1,0.0
stage1c_single_agent_small,3,1,115562,2255,1,100,100,1,0,31.58197593688965,4.0,4.0,0.0,0.28,0.0,0,0,0,14,8,-1,-1,0.0
stage1c_single_agent_small,3,1,115622,2256,1,100,100,1,0,30.673816680908203,4.0,4.0,0.0,0.52,0.0,0,0,0,60,26,-1,-1,0.0
stage1c_single_agent_small,3,1,115658,2257,1,100,100,1,0,29.33654022216797,4.0,4.0,0.0,0.28,0.0,0,0,0,36,30,-1,-1,0.0
stage1c_single_agent_small,3,1,115682,2258,1,100,100,1,0,31.769960403442383,4.0,4.0,0.0,0.24,0.0,0,0,0,24,20,-1,-1,0.0
stage1c_single_agent_small,3,1,115714,2259,1,100,100,1,0,29.7343692779541,4.0,4.0,0.0,0.32,0.0,0,0,0,32,25,-1,-1,0.0
stage1c_single_agent_small,3,1,115792,2260,1,100,100,1,0,31.27459144592285,4.0,4.0,0.0,0.4,0.0,0,0,0,78,21,-1,-1,0.0
stage1c_single_agent_small,3,1,115819,2261,1,100,100,1,0,31.721271514892578,4.0,4.0,0.0,0.2,0.0,0,0,0,27,9,-1,-1,0.0
stage1c_single_agent_small,3,1,115836,2262,1,100,100,1,0,111.53809356689453,4.0,4.0,2.0,0.24,0.0,0,0,0,17,13,13,0,0.11764705882352941
stage1c_single_agent_small,3,1,115881,2263,1,100,100,1,0,31.45331382751465,4.0,4.0,0.0,0.4,0.0,0,0,0,45,22,-1,-1,0.0
stage1c_single_agent_small,3,1,115910,2264,1,100,100,1,0,31.333072662353516,4.0,4.0,0.0,0.32,0.0,0,0,0,29,6,-1,-1,0.0
stage1c_single_agent_small,3,1,115922,2265,1,100,100,1,0,32.151615142822266,4.0,4.0,0.0,0.12,0.0,0,0,0,12,2,-1,-1,0.0
stage1c_single_agent_small,3,1,115983,2266,1,100,100,1,0,27.944515228271484,4.0,4.0,0.0,0.32,0.0,0,0,0,61,29,-1,-1,0.0
stage1c_single_agent_small,3,1,116011,2267,1,100,100,1,0,29.287872314453125,4.0,4.0,0.0,0.16,0.0,0,0,0,28,21,-1,-1,0.0
stage1c_single_agent_small,3,1,116052,2268,1,100,100,1,0,30.012426376342773,4.0,4.0,0.0,0.24,0.0,0,0,0,41,18,-1,-1,0.0
stage1c_single_agent_small,3,1,116071,2269,1,100,100,1,0,30.945566177368164,4.0,4.0,0.0,0.16,0.0,0,0,0,19,14,-1,-1,0.0
stage1c_single_agent_small,3,1,116105,2270,1,100,100,1,0,30.840919494628906,4.0,4.0,0.0,0.2,0.0,0,0,0,34,17,-1,-1,0.0
stage1c_single_agent_small,3,1,116142,2271,1,100,100,1,0,72.5565414428711,4.0,4.0,1.0,0.36,0.0,0,0,0,37,23,35,12,0.02702702702702703
stage1c_single_agent_small,3,1,116184,2272,1,100,100,1,0,31.722148895263672,4.0,4.0,0.0,0.36,0.0,0,0,0,42,30,-1,-1,0.0
stage1c_single_agent_small,3,1,116243,2273,1,100,100,1,0,30.69278907775879,4.0,4.0,0.0,0.24,0.0,0,0,0,59,10,-1,-1,0.0
stage1c_single_agent_small,3,1,116259,2274,1,100,100,1,0,30.38562774658203,4.0,4.0,0.0,0.16,0.0,0,0,0,16,9,-1,-1,0.0
stage1c_single_agent_small,3,1,116294,2275,1,100,100,1,0,31.485658645629883,4.0,4.0,0.0,0.2,0.0,0,0,0,35,26,-1,-1,0.0
stage1c_single_agent_small,3,1,116324,2276,1,100,100,1,0,110.89535522460938,4.0,4.0,2.0,0.2,0.0,0,0,0,30,12,29,17,0.06666666666666667
stage1c_single_agent_small,3,1,116340,2277,1,100,100,1,0,32.173973083496094,4.0,4.0,0.0,0.2,0.0,0,0,0,16,10,-1,-1,0.0
stage1c_single_agent_small,3,1,116354,2278,1,100,100,1,0,30.385433197021484,4.0,4.0,0.0,0.12,0.0,0,0,0,14,7,-1,-1,0.0
stage1c_single_agent_small,3,1,116389,2279,1,100,100,1,0,30.913042068481445,4.0,4.0,0.0,0.28,0.0,0,0,0,35,20,-1,-1,0.0
stage1c_single_agent_small,3,1,116443,2280,1,100,100,1,0,30.936397552490234,4.0,4.0,0.0,0.28,0.0,0,0,0,54,20,-1,-1,0.0
stage1c_single_agent_small,3,1,116468,2281,1,100,100,1,0,31.53279685974121,4.0,4.0,0.0,0.24,0.0,0,0,0,25,7,-1,-1,0.0
stage1c_single_agent_small,3,1,116483,2282,1,100,100,1,0,30.367998123168945,4.0,4.0,0.0,0.12,0.0,0,0,0,15,9,-1,-1,0.0
stage1c_single_agent_small,3,1,116507,2283,1,100,100,1,0,31.123136520385742,4.0,4.0,0.0,0.16,0.0,0,0,0,24,18,-1,-1,0.0
stage1c_single_agent_small,3,1,116583,2284,1,100,100,1,0,31.99618911743164,4.0,4.0,0.0,0.48,0.0,0,0,0,76,3,-1,-1,0.0
stage1c_single_agent_small,3,1,116600,2285,1,100,100,1,0,31.808847427368164,4.0,4.0,0.0,0.28,0.0,0,0,0,17,12,-1,-1,0.0
stage1c_single_agent_small,3,1,116618,2286,1,100,100,1,0,32.2105712890625,4.0,4.0,0.0,0.24,0.0,0,0,0,18,12,-1,-1,0.0
stage1c_single_agent_small,3,1,116656,2287,1,100,100,1,0,31.715421676635742,4.0,4.0,0.0,0.28,0.0,0,0,0,38,26,-1,-1,0.0
stage1c_single_agent_small,3,1,116715,2288,1,100,100,1,0,72.6219711303711,4.0,4.0,1.0,0.36,0.0,0,0,0,59,14,57,43,0.01694915254237288
stage1c_single_agent_small,3,1,116732,2289,1,100,100,1,0,31.543184280395508,4.0,4.0,0.0,0.16,0.0,0,0,0,17,3,-1,-1,0.0
stage1c_single_agent_small,3,1,116786,2290,1,100,100,1,0,32.011375427246094,4.0,4.0,0.0,0.32,0.0,0,0,0,54,20,-1,-1,0.0
stage1c_single_agent_small,3,1,116807,2291,1,100,100,1,0,30.958229064941406,4.0,4.0,0.0,0.2,0.0,0,0,0,21,15,-1,-1,0.0
stage1c_single_agent_small,3,1,116840,2292,1,100,100,1,0,30.745378494262695,4.0,4.0,0.0,0.32,0.0,0,0,0,33,28,-1,-1,0.0
stage1c_single_agent_small,3,1,116865,2293,1,100,100,1,0,31.970420837402344,4.0,4.0,0.0,0.28,0.0,0,0,0,25,12,-1,-1,0.0
stage1c_single_agent_small,3,1,116890,2294,1,100,100,1,0,31.36958885192871,4.0,4.0,0.0,0.32,0.0,0,0,0,25,20,-1,-1,0.0
stage1c_single_agent_small,3,1,116948,2295,1,100,100,1,0,32.170799255371094,4.0,4.0,0.0,0.36,0.0,0,0,0,58,29,-1,-1,0.0
stage1c_single_agent_small,3,1,116959,2296,1,100,100,1,0,31.619491577148438,4.0,4.0,0.0,0.16,0.0,0,0,0,11,7,-1,-1,0.0
stage1c_single_agent_small,3,1,116975,2297,1,100,100,1,0,72.11093139648438,4.0,4.0,1.0,0.16,0.0,0,0,0,16,12,12,0,0.0625
stage1c_single_agent_small,3,1,117050,2298,1,100,100,1,0,32.42472839355469,4.0,4.0,0.0,0.36,0.0,0,0,0,75,25,-1,-1,0.0
stage1c_single_agent_small,3,1,117086,2299,1,100,100,1,0,30.021703720092773,4.0,4.0,0.0,0.2,0.0,0,0,0,36,9,-1,-1,0.0
stage1c_single_agent_small,3,1,117141,2300,1,100,100,1,0,30.386415481567383,4.0,4.0,0.0,0.24,0.0,0,0,0,55,34,-1,-1,0.0
stage1c_single_agent_small,3,1,117156,2301,1,100,100,1,0,31.113941192626953,4.0,4.0,0.0,0.12,0.0,0,0,0,15,9,-1,-1,0.0
stage1c_single_agent_small,3,1,117174,2302,1,100,100,1,0,190.72222900390625,4.0,4.0,4.0,0.12,0.0,0,0,0,18,13,13,0,0.2222222222222222
stage1c_single_agent_small,3,1,117207,2303,1,100,100,1,0,31.89983367919922,4.0,4.0,0.0,0.24,0.0,0,0,0,33,29,-1,-1,0.0
stage1c_single_agent_small,3,1,117212,2304,1,100,100,1,0,31.97463607788086,4.0,4.0,0.0,0.04,0.0,0,0,0,5,1,-1,-1,0.0
stage1c_single_agent_small,3,1,117229,2305,1,100,100,1,0,30.952566146850586,4.0,4.0,0.0,0.12,0.0,0,0,0,17,13,-1,-1,0.0
stage1c_single_agent_small,3,1,117249,2306,1,100,100,1,0,31.728227615356445,4.0,4.0,0.0,0.16,0.0,0,0,0,20,15,-1,-1,0.0
stage1c_single_agent_small,3,1,117279,2307,1,100,100,1,0,31.508581161499023,4.0,4.0,0.0,0.24,0.0,0,0,0,30,4,-1,-1,0.0
stage1c_single_agent_small,3,1,117301,2308,1,100,100,1,0,31.50296974182129,4.0,4.0,0.0,0.16,0.0,0,0,0,22,2,-1,-1,0.0
stage1c_single_agent_small,3,1,117320,2309,1,100,100,1,0,71.15418243408203,4.0,4.0,1.0,0.24,0.0,0,0,0,19,14,14,0,0.05263157894736842
stage1c_single_agent_small,3,1,117343,2310,1,100,100,1,0,31.939838409423828,4.0,4.0,0.0,0.16,0.0,0,0,0,23,9,-1,-1,0.0
stage1c_single_agent_small,3,1,117360,2311,1,100,100,1,0,32.119789123535156,4.0,4.0,0.0,0.16,0.0,0,0,0,17,13,-1,-1,0.0
stage1c_single_agent_small,3,1,117391,2312,1,100,100,1,0,32.09455108642578,4.0,4.0,0.0,0.28,0.0,0,0,0,31,8,-1,-1,0.0
stage1c_single_agent_small,3,1,117413,2313,1,100,100,1,0,191.17404174804688,4.0,4.0,4.0,0.28,0.0,0,0,0,22,19,19,0,0.18181818181818182
stage1c_single_agent_small,3,1,117451,2314,1,100,100,1,0,32.467010498046875,4.0,4.0,0.0,0.36,0.0,0,0,0,38,23,-1,-1,0.0
stage1c_single_agent_small,3,1,117483,2315,1,100,100,1,0,31.09714126586914,4.0,4.0,0.0,0.24,0.0,0,0,0,32,18,-1,-1,0.0
stage1c_single_agent_small,3,1,117499,2316,1,100,100,1,0,31.896724700927734,4.0,4.0,0.0,0.08,0.0,0,0,0,16,8,-1,-1,0.0
stage1c_single_agent_small,3,1,117526,2317,1,100,100,1,0,30.882963180541992,4.0,4.0,0.0,0.16,0.0,0,0,0,27,8,-1,-1,0.0
stage1c_single_agent_small,3,1,117547,2318,1,100,100,1,0,70.2718276977539,4.0,4.0,1.0,0.12,0.0,0,0,0,21,15,15,0,0.047619047619047616
stage1c_single_agent_small,3,1,117560,2319,1,100,100,1,0,32.02134323120117,4.0,4.0,0.0,0.24,0.0,0,0,0,13,9,-1,-1,0.0
stage1c_single_agent_small,3,1,117621,2320,1,100,100,1,0,30.170181274414062,4.0,4.0,0.0,0.4,0.0,0,0,0,61,21,-1,-1,0.0
stage1c_single_agent_small,3,1,117638,2321,1,100,100,1,0,30.795501708984375,4.0,4.0,0.0,0.2,0.0,0,0,0,17,12,-1,-1,0.0
stage1c_single_agent_small,3,1,117671,2322,1,100,100,1,0,30.917146682739258,4.0,4.0,0.0,0.32,0.0,0,0,0,33,27,-1,-1,0.0
stage1c_single_agent_small,3,1,117705,2323,1,100,100,1,0,111.92618560791016,4.0,4.0,2.0,0.32,0.0,0,0,0,34,19,19,0,0.058823529411764705
stage1c_single_agent_small,3,1,117731,2324,1,100,100,1,0,32.17560577392578,4.0,4.0,0.0,0.28,0.0,0,0,0,26,7,-1,-1,0.0
stage1c_single_agent_small,3,1,117748,2325,1,100,100,1,0,31.536943435668945,4.0,4.0,0.0,0.2,0.0,0,0,0,17,13,-1,-1,0.0
stage1c_single_agent_small,3,1,117788,2326,1,100,100,1,0,31.657535552978516,4.0,4.0,0.0,0.28,0.0,0,0,0,40,28,-1,-1,0.0
stage1c_single_agent_small,3,1,117813,2327,1,100,100,1,0,32.313453674316406,4.0,4.0,0.0,0.24,0.0,0,0,0,25,13,-1,-1,0.0
stage1c_single_agent_small,3,1,117834,2328,1,100,100,1,0,31.334897994995117,4.0,4.0,0.0,0.2,0.0,0,0,0,21,17,-1,-1,0.0
stage1c_single_agent_small,3,1,117864,2329,1,100,100,1,0,111.91857147216797,4.0,4.0,2.0,0.24,0.0,0,0,0,30,16,17,1,0.06666666666666667
stage1c_single_agent_small,3,1,117884,2330,1,100,100,1,0,32.074527740478516,4.0,4.0,0.0,0.2,0.0,0,0,0,20,16,-1,-1,0.0
stage1c_single_agent_small,3,1,117915,2331,1,100,100,1,0,30.855894088745117,4.0,4.0,0.0,0.24,0.0,0,0,0,31,20,-1,-1,0.0
stage1c_single_agent_small,3,1,117937,2332,1,100,100,1,0,31.85540008544922,4.0,4.0,0.0,0.12,0.0,0,0,0,22,11,-1,-1,0.0
stage1c_single_agent_small,3,1,117967,2333,1,100,100,1,0,31.417844772338867,4.0,4.0,0.0,0.28,0.0,0,0,0,30,11,-1,-1,0.0
stage1c_single_agent_small,3,1,117991,2334,1,100,100,1,0,32.307342529296875,4.0,4.0,0.0,0.28,0.0,0,0,0,24,13,-1,-1,0.0
stage1c_single_agent_small,3,1,118016,2335,1,100,100,1,0,32.14727783203125,4.0,4.0,0.0,0.28,0.0,0,0,0,25,21,-1,-1,0.0
stage1c_single_agent_small,3,1,118030,2336,1,100,100,1,0,31.765335083007812,4.0,4.0,0.0,0.12,0.0,0,0,0,14,4,-1,-1,0.0
stage1c_single_agent_small,3,1,118044,2337,1,100,100,1,0,31.330642700195312,4.0,4.0,0.0,0.08,0.0,0,0,0,14,8,-1,-1,0.0
stage1c_single_agent_small,3,1,118086,2338,1,100,100,1,0,32.55900573730469,4.0,4.0,0.0,0.4,0.0,0,0,0,42,29,-1,-1,0.0
stage1c_single_agent_small,3,1,118096,2339,1,100,100,1,0,32.19889831542969,4.0,4.0,0.0,0.16,0.0,0,0,0,10,2,-1,-1,0.0
stage1c_single_agent_small,3,1,118121,2340,1,100,100,1,0,30.944793701171875,4.0,4.0,0.0,0.24,0.0,0,0,0,25,19,-1,-1,0.0
stage1c_single_agent_small,3,1,118150,2341,1,100,100,1,0,31.97231101989746,4.0,4.0,0.0,0.28,0.0,0,0,0,29,25,-1,-1,0.0
stage1c_single_agent_small,3,1,118167,2342,1,100,100,1,0,31.756046295166016,4.0,4.0,0.0,0.16,0.0,0,0,0,17,13,-1,-1,0.0
stage1c_single_agent_small,3,1,118184,2343,1,100,100,1,0,31.814735412597656,4.0,4.0,0.0,0.24,0.0,0,0,0,17,8,-1,-1,0.0
stage1c_single_agent_small,3,1,118248,2344,1,100,100,1,0,32.5646858215332,4.0,4.0,0.0,0.36,0.0,0,0,0,64,60,-1,-1,0.0
stage1c_single_agent_small,3,1,118289,2345,1,100,100,1,0,31.46818733215332,4.0,4.0,0.0,0.28,0.0,0,0,0,41,27,-1,-1,0.0
stage1c_single_agent_small,3,1,118309,2346,1,100,100,1,0,32.13274383544922,4.0,4.0,0.0,0.2,0.0,0,0,0,20,12,-1,-1,0.0
stage1c_single_agent_small,3,1,118332,2347,1,100,100,1,0,32.33518981933594,4.0,4.0,0.0,0.16,0.0,0,0,0,23,11,-1,-1,0.0
stage1c_single_agent_small,3,1,118341,2348,1,100,100,1,0,31.177824020385742,4.0,4.0,0.0,0.12,0.0,0,0,0,9,3,-1,-1,0.0
stage1c_single_agent_small,3,1,118377,2349,1,100,100,1,0,30.45993995666504,4.0,4.0,0.0,0.24,0.0,0,0,0,36,21,-1,-1,0.0
stage1c_single_agent_small,3,1,118401,2350,1,100,100,1,0,32.233341217041016,4.0,4.0,0.0,0.12,0.0,0,0,0,24,16,-1,-1,0.0
stage1c_single_agent_small,3,1,118432,2351,1,100,100,1,0,112.1068115234375,4.0,4.0,2.0,0.28,0.0,0,0,0,31,8,10,2,0.06451612903225806
stage1c_single_agent_small,3,1,118454,2352,1,100,100,1,0,31.73574447631836,4.0,4.0,0.0,0.24,0.0,0,0,0,22,15,-1,-1,0.0
stage1c_single_agent_small,3,1,118492,2353,1,100,100,1,0,29.74449348449707,4.0,4.0,0.0,0.32,0.0,0,0,0,38,31,-1,-1,0.0
stage1c_single_agent_small,3,1,118539,2354,1,100,100,1,0,192.39801025390625,4.0,4.0,4.0,0.28,0.0,0,0,0,47,17,17,0,0.0851063829787234
stage1c_single_agent_small,3,1,118571,2355,1,100,100,1,0,31.103796005249023,4.0,4.0,0.0,0.2,0.0,0,0,0,32,20,-1,-1,0.0
stage1c_single_agent_small,3,1,118589,2356,1,100,100,1,0,29.920551300048828,4.0,4.0,0.0,0.12,0.0,0,0,0,18,11,-1,-1,0.0
stage1c_single_agent_small,3,1,118608,2357,1,100,100,1,0,151.52037048339844,4.0,4.0,3.0,0.16,0.0,0,0,0,19,16,17,1,0.15789473684210525
stage1c_single_agent_small,3,1,118644,2358,1,100,100,1,0,29.690092086791992,4.0,4.0,0.0,0.28,0.0,0,0,0,36,26,-1,-1,0.0
stage1c_single_agent_small,3,1,118671,2359,1,100,100,1,0,31.25589942932129,4.0,4.0,0.0,0.2,0.0,0,0,0,27,8,-1,-1,0.0
stage1c_single_agent_small,3,1,118683,2360,1,100,100,1,0,191.625732421875,4.0,4.0,4.0,0.2,0.0,0,0,0,12,9,9,0,0.3333333333333333
stage1c_single_agent_small,3,1,118709,2361,1,100,100,1,0,31.7612247467041,4.0,4.0,0.0,0.28,0.0,0,0,0,26,21,-1,-1,0.0
stage1c_single_agent_small,3,1,118722,2362,1,100,100,1,0,32.156776428222656,4.0,4.0,0.0,0.12,0.0,0,0,0,13,9,-1,-1,0.0
stage1c_single_agent_small,3,1,118753,2363,1,100,100,1,0,31.347301483154297,4.0,4.0,0.0,0.36,0.0,0,0,0,31,26,-1,-1,0.0
stage1c_single_agent_small,3,1,118779,2364,1,100,100,1,0,31.076669692993164,4.0,4.0,0.0,0.24,0.0,0,0,0,26,6,-1,-1,0.0
stage1c_single_agent_small,3,1,118818,2365,1,100,100,1,0,72.48123931884766,4.0,4.0,1.0,0.36,0.0,0,0,0,39,24,36,12,0.02564102564102564
stage1c_single_agent_small,3,1,118842,2366,1,100,100,1,0,29.71286964416504,4.0,4.0,0.0,0.12,0.0,0,0,0,24,12,-1,-1,0.0
stage1c_single_agent_small,3,1,118865,2367,1,100,100,1,0,32.158546447753906,4.0,4.0,0.0,0.2,0.0,0,0,0,23,4,-1,-1,0.0
stage1c_single_agent_small,3,1,118903,2368,1,100,100,1,0,30.616199493408203,4.0,4.0,0.0,0.28,0.0,0,0,0,38,32,-1,-1,0.0
stage1c_single_agent_small,3,1,118916,2369,1,100,100,1,0,191.7711181640625,4.0,4.0,4.0,0.24,0.0,0,0,0,13,10,10,0,0.3076923076923077
stage1c_single_agent_small,3,1,118936,2370,1,100,100,1,0,152.35336303710938,4.0,4.0,3.0,0.16,0.0,0,0,0,20,15,16,1,0.15
stage1c_single_agent_small,3,1,118974,2371,1,100,100,1,0,32.503536224365234,4.0,4.0,0.0,0.32,0.0,0,0,0,38,24,-1,-1,0.0
stage1c_single_agent_small,3,1,118999,2372,1,100,100,1,0,31.631698608398438,4.0,4.0,0.0,0.2,0.0,0,0,0,25,20,-1,-1,0.0
stage1c_single_agent_small,3,1,119008,2373,1,100,100,1,0,30.783355712890625,4.0,4.0,0.0,0.08,0.0,0,0,0,9,2,-1,-1,0.0
stage1c_single_agent_small,3,1,119045,2374,1,100,100,1,0,30.591978073120117,4.0,4.0,0.0,0.2,0.0,0,0,0,37,29,-1,-1,0.0
stage1c_single_agent_small,3,1,119055,2375,1,100,100,1,0,32.17982482910156,4.0,4.0,0.0,0.12,0.0,0,0,0,10,6,-1,-1,0.0
stage1c_single_agent_small,3,1,119078,2376,1,100,100,1,0,31.155675888061523,4.0,4.0,0.0,0.2,0.0,0,0,0,23,10,-1,-1,0.0
stage1c_single_agent_small,3,1,119109,2377,1,100,100,1,0,31.525672912597656,4.0,4.0,0.0,0.28,0.0,0,0,0,31,21,-1,-1,0.0
