seed,episodes,food_delivered,food_picked_up,food_discovered,pheromone_usage,food_source_respawns,food_units_remaining,episode_length,checkpoint_dir
555,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
556,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
557,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
558,1,2.0,2.0,2.0,0.029190240890056885,0.0,10.0,800.0,checkpoints/mappo_g/latest
559,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
560,1,4.0,5.0,5.0,0.06162812420204622,1.0,11.0,800.0,checkpoints/mappo_g/latest
561,1,9.0,9.0,9.0,0.16186699969056162,2.0,11.0,800.0,checkpoints/mappo_g/latest
562,1,1.0,1.0,1.0,0.11865964801407244,0.0,11.0,800.0,checkpoints/mappo_g/latest
563,1,4.0,4.0,4.0,0.09101141817103779,1.0,12.0,800.0,checkpoints/mappo_g/latest
564,1,4.0,4.0,4.0,0.18301134692028426,1.0,12.0,800.0,checkpoints/mappo_g/latest
565,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
566,1,1.0,1.0,1.0,0.05630355950972444,0.0,11.0,800.0,checkpoints/mappo_g/latest
567,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
568,1,4.0,5.0,5.0,0.16045039375386597,1.0,11.0,800.0,checkpoints/mappo_g/latest
569,1,10.0,12.0,12.0,0.16571899866491854,2.0,8.0,800.0,checkpoints/mappo_g/latest
570,1,4.0,4.0,4.0,0.0724497629387891,1.0,12.0,800.0,checkpoints/mappo_g/latest
571,1,6.0,8.0,8.0,0.11371672581408347,2.0,12.0,800.0,checkpoints/mappo_g/latest
572,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
573,1,1.0,1.0,1.0,0.025408016978763045,0.0,11.0,800.0,checkpoints/mappo_g/latest
574,1,0.0,1.0,1.0,0.05507524764056143,0.0,11.0,800.0,checkpoints/mappo_g/latest
575,1,1.0,1.0,1.0,0.030802629258541856,0.0,11.0,800.0,checkpoints/mappo_g/latest
576,1,1.0,1.0,1.0,0.009562679190797401,0.0,11.0,800.0,checkpoints/mappo_g/latest
577,1,1.0,1.0,1.0,0.046726532674644355,0.0,11.0,800.0,checkpoints/mappo_g/latest
578,1,1.0,1.0,1.0,0.02600473923510435,0.0,11.0,800.0,checkpoints/mappo_g/latest
579,1,1.0,1.0,1.0,0.03802320677583339,0.0,11.0,800.0,checkpoints/mappo_g/latest
580,1,4.0,4.0,4.0,0.07519745004096573,1.0,12.0,800.0,checkpoints/mappo_g/latest
581,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
582,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
583,1,2.0,2.0,2.0,0.18945802649535232,0.0,10.0,800.0,checkpoints/mappo_g/latest
584,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
585,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
586,1,2.0,2.0,2.0,0.051665934472742564,0.0,10.0,800.0,checkpoints/mappo_g/latest
587,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
588,1,4.0,4.0,4.0,0.08608168848276061,1.0,12.0,800.0,checkpoints/mappo_g/latest
589,1,4.0,4.0,4.0,0.06902433638333605,1.0,12.0,800.0,checkpoints/mappo_g/latest
590,1,1.0,1.0,1.0,0.04083332094126187,0.0,11.0,800.0,checkpoints/mappo_g/latest
591,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
592,1,1.0,3.0,3.0,0.19066435008304927,0.0,9.0,800.0,checkpoints/mappo_g/latest
593,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
594,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
595,1,6.0,7.0,7.0,0.13573632715860487,1.0,9.0,800.0,checkpoints/mappo_g/latest
596,1,2.0,2.0,2.0,0.11562667213494325,0.0,10.0,800.0,checkpoints/mappo_g/latest
597,1,2.0,2.0,2.0,0.20153029240159717,0.0,10.0,800.0,checkpoints/mappo_g/latest
598,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
599,1,3.0,3.0,3.0,0.11878754698108727,0.0,9.0,800.0,checkpoints/mappo_g/latest
600,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
601,1,1.0,1.0,1.0,0.04523211331029112,0.0,11.0,800.0,checkpoints/mappo_g/latest
602,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
603,1,1.0,1.0,1.0,0.08724069444820393,0.0,11.0,800.0,checkpoints/mappo_g/latest
604,1,4.0,4.0,4.0,0.1524963232940839,1.0,12.0,800.0,checkpoints/mappo_g/latest
605,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
606,1,4.0,4.0,4.0,0.11295405709087694,1.0,12.0,800.0,checkpoints/mappo_g/latest
607,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
608,1,2.0,2.0,2.0,0.03966098187690174,0.0,10.0,800.0,checkpoints/mappo_g/latest
609,1,3.0,3.0,3.0,0.04481889349410873,0.0,9.0,800.0,checkpoints/mappo_g/latest
610,1,2.0,2.0,2.0,0.11098217941579301,0.0,10.0,800.0,checkpoints/mappo_g/latest
611,1,9.0,10.0,10.0,0.10396052320876453,2.0,10.0,800.0,checkpoints/mappo_g/latest
612,1,4.0,4.0,4.0,0.10874387156802792,1.0,12.0,800.0,checkpoints/mappo_g/latest
613,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
614,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
615,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
616,1,3.0,4.0,4.0,0.20444534456434968,0.0,8.0,800.0,checkpoints/mappo_g/latest
617,1,9.0,9.0,9.0,0.172289425622536,2.0,11.0,800.0,checkpoints/mappo_g/latest
618,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
619,1,4.0,4.0,4.0,0.07014202220775284,1.0,12.0,800.0,checkpoints/mappo_g/latest
620,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
621,1,1.0,1.0,1.0,0.15933502736326777,0.0,11.0,800.0,checkpoints/mappo_g/latest
622,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
623,1,8.0,8.0,8.0,0.12553604729654277,2.0,12.0,800.0,checkpoints/mappo_g/latest
624,1,1.0,1.0,1.0,0.038544970443181226,0.0,11.0,800.0,checkpoints/mappo_g/latest
625,1,1.0,1.0,1.0,0.03978884041707109,0.0,11.0,800.0,checkpoints/mappo_g/latest
626,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
627,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
628,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
629,1,3.0,3.0,3.0,0.15131799984504443,0.0,9.0,800.0,checkpoints/mappo_g/latest
630,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
631,1,2.0,2.0,2.0,0.06292293821308703,0.0,10.0,800.0,checkpoints/mappo_g/latest
632,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
633,1,8.0,8.0,8.0,0.07422018813929754,2.0,12.0,800.0,checkpoints/mappo_g/latest
634,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
635,1,0.0,3.0,3.0,0.15033396085039083,0.0,9.0,800.0,checkpoints/mappo_g/latest
636,1,4.0,4.0,4.0,0.12797775111056886,1.0,12.0,800.0,checkpoints/mappo_g/latest
637,1,1.0,1.0,1.0,0.01475455331864699,0.0,11.0,800.0,checkpoints/mappo_g/latest
638,1,4.0,4.0,4.0,0.1410509321784836,1.0,12.0,800.0,checkpoints/mappo_g/latest
639,1,2.0,2.0,2.0,0.06898014525577309,0.0,10.0,800.0,checkpoints/mappo_g/latest
640,1,1.0,1.0,1.0,0.03758439309962948,0.0,11.0,800.0,checkpoints/mappo_g/latest
641,1,0.0,1.0,1.0,0.0897241174208466,0.0,11.0,800.0,checkpoints/mappo_g/latest
642,1,4.0,6.0,6.0,0.08401238419147074,1.0,10.0,800.0,checkpoints/mappo_g/latest
643,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
644,1,1.0,1.0,1.0,0.02965888609948403,0.0,11.0,800.0,checkpoints/mappo_g/latest
645,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
646,1,1.0,1.0,1.0,0.025611806344228775,0.0,11.0,800.0,checkpoints/mappo_g/latest
647,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
648,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
649,1,1.0,1.0,1.0,0.05553629106540029,0.0,11.0,800.0,checkpoints/mappo_g/latest
650,1,1.0,1.0,1.0,0.029324466233689835,0.0,11.0,800.0,checkpoints/mappo_g/latest
651,1,1.0,1.0,1.0,0.029855453963427862,0.0,11.0,800.0,checkpoints/mappo_g/latest
652,1,3.0,4.0,4.0,0.04817869265560149,1.0,12.0,800.0,checkpoints/mappo_g/latest
653,1,0.0,1.0,1.0,0.09477851994167093,0.0,11.0,800.0,checkpoints/mappo_g/latest
654,1,1.0,1.0,1.0,0.04326238593549837,0.0,11.0,800.0,checkpoints/mappo_g/latest
655,1,1.0,1.0,1.0,0.029172902879557414,0.0,11.0,800.0,checkpoints/mappo_g/latest
656,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
657,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
658,1,6.0,8.0,8.0,0.1141849101902335,2.0,12.0,800.0,checkpoints/mappo_g/latest
659,1,8.0,8.0,8.0,0.14791506993132014,2.0,12.0,800.0,checkpoints/mappo_g/latest
660,1,3.0,4.0,4.0,0.08798474561601324,1.0,12.0,800.0,checkpoints/mappo_g/latest
661,1,1.0,1.0,1.0,0.06097925771658387,0.0,11.0,800.0,checkpoints/mappo_g/latest
662,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
663,1,1.0,1.0,1.0,0.043257224432600196,0.0,11.0,800.0,checkpoints/mappo_g/latest
664,1,1.0,1.0,1.0,0.049633831333679455,0.0,11.0,800.0,checkpoints/mappo_g/latest
665,1,1.0,1.0,1.0,0.03080097480977808,0.0,11.0,800.0,checkpoints/mappo_g/latest
666,1,4.0,4.0,4.0,0.1746574013474189,1.0,12.0,800.0,checkpoints/mappo_g/latest
667,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
668,1,4.0,5.0,5.0,0.11179627295171184,1.0,11.0,800.0,checkpoints/mappo_g/latest
669,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
670,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
671,1,1.0,1.0,1.0,0.07796880887953496,0.0,11.0,800.0,checkpoints/mappo_g/latest
672,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
673,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
674,1,1.0,1.0,1.0,0.03362376711304629,0.0,11.0,800.0,checkpoints/mappo_g/latest
675,1,5.0,6.0,6.0,0.11284367999578535,1.0,10.0,800.0,checkpoints/mappo_g/latest
676,1,6.0,6.0,6.0,0.2994690630111169,1.0,10.0,800.0,checkpoints/mappo_g/latest
677,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
678,1,1.0,1.0,1.0,0.14844476999288114,0.0,11.0,800.0,checkpoints/mappo_g/latest
679,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
680,1,0.0,1.0,1.0,0.05970975744169361,0.0,11.0,800.0,checkpoints/mappo_g/latest
681,1,8.0,9.0,9.0,0.24268442508741522,2.0,11.0,800.0,checkpoints/mappo_g/latest
682,1,2.0,2.0,2.0,0.06991438174879779,0.0,10.0,800.0,checkpoints/mappo_g/latest
683,1,2.0,2.0,2.0,0.14791232277521582,0.0,10.0,800.0,checkpoints/mappo_g/latest
684,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
685,1,0.0,2.0,2.0,0.1135905251611742,0.0,10.0,800.0,checkpoints/mappo_g/latest
686,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
687,1,4.0,4.0,4.0,0.05050842312241002,1.0,12.0,800.0,checkpoints/mappo_g/latest
688,1,2.0,2.0,2.0,0.03643470139155397,0.0,10.0,800.0,checkpoints/mappo_g/latest
689,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
690,1,7.0,8.0,8.0,0.09467595359354164,2.0,12.0,800.0,checkpoints/mappo_g/latest
691,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
692,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
693,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
694,1,2.0,2.0,2.0,0.09865083845339541,0.0,10.0,800.0,checkpoints/mappo_g/latest
695,1,4.0,4.0,4.0,0.10107093518907885,1.0,12.0,800.0,checkpoints/mappo_g/latest
696,1,7.0,8.0,8.0,0.11752000280522529,2.0,12.0,800.0,checkpoints/mappo_g/latest
697,1,8.0,8.0,8.0,0.11911038889605453,2.0,12.0,800.0,checkpoints/mappo_g/latest
698,1,1.0,1.0,1.0,0.01154472103519462,0.0,11.0,800.0,checkpoints/mappo_g/latest
699,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
700,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
701,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
702,1,1.0,1.0,1.0,0.044068341207748746,0.0,11.0,800.0,checkpoints/mappo_g/latest
703,1,0.0,1.0,1.0,0.07335951475452021,0.0,11.0,800.0,checkpoints/mappo_g/latest
704,1,1.0,1.0,1.0,0.03446402411575643,0.0,11.0,800.0,checkpoints/mappo_g/latest
705,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
706,1,1.0,1.0,1.0,0.033928251197479165,0.0,11.0,800.0,checkpoints/mappo_g/latest
707,1,0.0,3.0,3.0,0.28876803581251204,0.0,9.0,800.0,checkpoints/mappo_g/latest
708,1,4.0,4.0,4.0,0.16431087212267204,1.0,12.0,800.0,checkpoints/mappo_g/latest
709,1,1.0,1.0,1.0,0.01842607443779949,0.0,11.0,800.0,checkpoints/mappo_g/latest
710,1,0.0,1.0,1.0,0.07882596305347155,0.0,11.0,800.0,checkpoints/mappo_g/latest
711,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
712,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
713,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
714,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
715,1,3.0,7.0,7.0,0.22646523791993484,1.0,9.0,800.0,checkpoints/mappo_g/latest
716,1,3.0,4.0,4.0,0.10799469273869666,1.0,12.0,800.0,checkpoints/mappo_g/latest
717,1,4.0,4.0,4.0,0.0854260990259839,1.0,12.0,800.0,checkpoints/mappo_g/latest
718,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
719,1,4.0,4.0,4.0,0.10473903026112868,1.0,12.0,800.0,checkpoints/mappo_g/latest
720,1,1.0,1.0,1.0,0.02559917632737779,0.0,11.0,800.0,checkpoints/mappo_g/latest
721,1,1.0,1.0,1.0,0.01909239164805816,0.0,11.0,800.0,checkpoints/mappo_g/latest
722,1,2.0,2.0,2.0,0.11027360965767002,0.0,10.0,800.0,checkpoints/mappo_g/latest
723,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
724,1,1.0,1.0,1.0,0.057736066336595594,0.0,11.0,800.0,checkpoints/mappo_g/latest
725,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
726,1,1.0,1.0,1.0,0.04116337330866372,0.0,11.0,800.0,checkpoints/mappo_g/latest
727,1,5.0,5.0,5.0,0.1264842844696735,1.0,11.0,800.0,checkpoints/mappo_g/latest
728,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
729,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
730,1,4.0,4.0,4.0,0.1004885733520132,1.0,12.0,800.0,checkpoints/mappo_g/latest
731,1,4.0,4.0,4.0,0.09360771256889468,1.0,12.0,800.0,checkpoints/mappo_g/latest
732,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
733,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
734,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
735,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
736,1,4.0,4.0,4.0,0.19153379348704525,1.0,12.0,800.0,checkpoints/mappo_g/latest
737,1,1.0,1.0,1.0,0.05390063763644624,0.0,11.0,800.0,checkpoints/mappo_g/latest
738,1,4.0,5.0,5.0,0.08035386977531743,1.0,11.0,800.0,checkpoints/mappo_g/latest
739,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
740,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
741,1,5.0,5.0,5.0,0.09529495084325995,1.0,11.0,800.0,checkpoints/mappo_g/latest
742,1,1.0,1.0,1.0,0.017611437451802582,0.0,11.0,800.0,checkpoints/mappo_g/latest
743,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
744,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
745,1,4.0,4.0,4.0,0.09743831234369281,1.0,12.0,800.0,checkpoints/mappo_g/latest
746,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
747,1,1.0,1.0,1.0,0.06713946357736858,0.0,11.0,800.0,checkpoints/mappo_g/latest
748,1,1.0,1.0,1.0,0.037460508515990414,0.0,11.0,800.0,checkpoints/mappo_g/latest
749,1,2.0,2.0,2.0,0.03306117840268902,0.0,10.0,800.0,checkpoints/mappo_g/latest
750,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
751,1,8.0,8.0,8.0,0.1260091784646162,2.0,12.0,800.0,checkpoints/mappo_g/latest
752,1,5.0,5.0,5.0,0.0758528044779329,1.0,11.0,800.0,checkpoints/mappo_g/latest
753,1,1.0,1.0,1.0,0.03843265011625286,0.0,11.0,800.0,checkpoints/mappo_g/latest
754,1,1.0,1.0,1.0,0.07939677200412308,0.0,11.0,800.0,checkpoints/mappo_g/latest
755,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
756,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
757,1,1.0,1.0,1.0,0.10342616986773161,0.0,11.0,800.0,checkpoints/mappo_g/latest
758,1,1.0,1.0,1.0,0.05149357779405061,0.0,11.0,800.0,checkpoints/mappo_g/latest
759,1,2.0,3.0,3.0,0.12539601977990972,0.0,9.0,800.0,checkpoints/mappo_g/latest
760,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
761,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
762,1,5.0,5.0,5.0,0.08487196123825319,1.0,11.0,800.0,checkpoints/mappo_g/latest
763,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
764,1,4.0,4.0,4.0,0.08878294474779977,1.0,12.0,800.0,checkpoints/mappo_g/latest
765,1,1.0,1.0,1.0,0.026890858453989495,0.0,11.0,800.0,checkpoints/mappo_g/latest
766,1,4.0,4.0,4.0,0.09878876956022092,1.0,12.0,800.0,checkpoints/mappo_g/latest
767,1,4.0,4.0,4.0,0.1231805548350652,1.0,12.0,800.0,checkpoints/mappo_g/latest
768,1,1.0,1.0,1.0,0.028878610017660927,0.0,11.0,800.0,checkpoints/mappo_g/latest
769,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
770,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
771,1,6.0,6.0,6.0,0.0777753822660937,1.0,10.0,800.0,checkpoints/mappo_g/latest
772,1,4.0,4.0,4.0,0.08268296821912373,1.0,12.0,800.0,checkpoints/mappo_g/latest
773,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
774,1,1.0,1.0,1.0,0.01877897718111247,0.0,11.0,800.0,checkpoints/mappo_g/latest
775,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
776,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
777,1,8.0,8.0,8.0,0.08224805514801119,2.0,12.0,800.0,checkpoints/mappo_g/latest
778,1,0.0,3.0,3.0,0.23468450805652538,0.0,9.0,800.0,checkpoints/mappo_g/latest
779,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
780,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
781,1,8.0,8.0,8.0,0.13827679597635625,2.0,12.0,800.0,checkpoints/mappo_g/latest
782,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
783,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
784,1,0.0,1.0,1.0,0.0652336365086982,0.0,11.0,800.0,checkpoints/mappo_g/latest
785,1,2.0,3.0,3.0,0.13569089383131844,0.0,9.0,800.0,checkpoints/mappo_g/latest
786,1,1.0,1.0,1.0,0.03598483849928016,0.0,11.0,800.0,checkpoints/mappo_g/latest
787,1,6.0,7.0,7.0,0.05221731960887459,1.0,9.0,800.0,checkpoints/mappo_g/latest
788,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
789,1,1.0,1.0,1.0,0.05183777550445181,0.0,11.0,800.0,checkpoints/mappo_g/latest
790,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
791,1,2.0,2.0,2.0,0.044201332424030015,0.0,10.0,800.0,checkpoints/mappo_g/latest
792,1,1.0,1.0,1.0,0.07179855820162628,0.0,11.0,800.0,checkpoints/mappo_g/latest
793,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
794,1,3.0,3.0,3.0,0.0478641593564195,0.0,9.0,800.0,checkpoints/mappo_g/latest
795,1,3.0,4.0,4.0,0.06796825688641547,1.0,12.0,800.0,checkpoints/mappo_g/latest
796,1,1.0,1.0,1.0,0.018712338207539383,0.0,11.0,800.0,checkpoints/mappo_g/latest
797,1,1.0,1.0,1.0,0.014226065098458397,0.0,11.0,800.0,checkpoints/mappo_g/latest
798,1,1.0,1.0,1.0,0.02505528524663532,0.0,11.0,800.0,checkpoints/mappo_g/latest
799,1,1.0,1.0,1.0,0.031453588515699564,0.0,11.0,800.0,checkpoints/mappo_g/latest
800,1,3.0,3.0,3.0,0.04216207920443898,0.0,9.0,800.0,checkpoints/mappo_g/latest
801,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
802,1,7.0,7.0,7.0,0.12754981260899512,1.0,9.0,800.0,checkpoints/mappo_g/latest
803,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
804,1,1.0,1.0,1.0,0.043051568285409306,0.0,11.0,800.0,checkpoints/mappo_g/latest
805,1,4.0,4.0,4.0,0.18230169802916257,1.0,12.0,800.0,checkpoints/mappo_g/latest
806,1,0.0,1.0,1.0,0.1157760496801105,0.0,11.0,800.0,checkpoints/mappo_g/latest
807,1,4.0,4.0,4.0,0.023904786824132315,1.0,12.0,800.0,checkpoints/mappo_g/latest
808,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
809,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
810,1,1.0,1.0,1.0,0.05350321495015426,0.0,11.0,800.0,checkpoints/mappo_g/latest
811,1,1.0,1.0,1.0,0.033559982230653984,0.0,11.0,800.0,checkpoints/mappo_g/latest
812,1,0.0,2.0,2.0,0.15918793153097796,0.0,10.0,800.0,checkpoints/mappo_g/latest
813,1,4.0,5.0,5.0,0.09199756446222938,1.0,11.0,800.0,checkpoints/mappo_g/latest
814,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
815,1,4.0,5.0,5.0,0.07276623334072306,1.0,11.0,800.0,checkpoints/mappo_g/latest
816,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
817,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
818,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
819,1,5.0,9.0,9.0,0.16533657887163522,2.0,11.0,800.0,checkpoints/mappo_g/latest
820,1,7.0,10.0,10.0,0.15126940143144263,2.0,10.0,800.0,checkpoints/mappo_g/latest
821,1,1.0,1.0,1.0,0.025938748634762306,0.0,11.0,800.0,checkpoints/mappo_g/latest
822,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
823,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
824,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
825,1,5.0,6.0,6.0,0.1990469855033007,1.0,10.0,800.0,checkpoints/mappo_g/latest
826,1,3.0,4.0,4.0,0.07736092561584276,1.0,12.0,800.0,checkpoints/mappo_g/latest
827,1,2.0,2.0,2.0,0.14157672566765542,0.0,10.0,800.0,checkpoints/mappo_g/latest
828,1,1.0,1.0,1.0,0.04508257715041206,0.0,11.0,800.0,checkpoints/mappo_g/latest
829,1,1.0,2.0,2.0,0.0732766293428843,0.0,10.0,800.0,checkpoints/mappo_g/latest
830,1,2.0,2.0,2.0,0.1890902119942378,0.0,10.0,800.0,checkpoints/mappo_g/latest
831,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
832,1,0.0,0.0,0.0,0.0,0.0,12.0,800.0,checkpoints/mappo_g/latest
