stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,non_carrying_explore_active_fraction,non_carrying_outward_reward_total,non_carrying_idle_near_nest_fraction,non_carrying_idle_near_nest_penalty_total,post_delivery_active_fraction,post_delivery_outward_reward,post_delivery_loiter_penalty_total,swarm_efficiency
stage1b_single_agent_tiny,2,2,14820,165,1,75,75,1,0,-12.674925804138184,1.0,1.0,0.0,0.1875,0.0,0,0,3,120,30,-1,-1,0.0,6,0.2833333333333333,0.6083333333333333,0.3333333333333333,-3.720000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,14940,166,1,75,75,1,0,-9.456955909729004,1.0,1.0,0.0,0.4375,0.0,0,0,3,120,81,-1,-1,0.0,3,0.20833333333333334,0.2833333333333333,0.1,-1.6000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,15060,167,1,75,75,1,0,44.34977722167969,1.0,1.0,1.0,0.3125,0.0,0,0,3,120,34,35,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,15066,168,1,75,75,1,0,191.95199584960938,4.0,4.0,4.0,0.125,0.0,0,0,0,6,3,3,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
stage1b_single_agent_tiny,2,2,15186,169,1,75,75,1,0,89.9170150756836,2.0,2.0,2.0,0.3125,0.0,0,0,2,120,13,64,51,1.0,6,0.3,0.55,0.31666666666666665,-3.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,2,15306,170,1,75,75,1,0,-11.648123741149902,1.0,1.0,0.0,0.375,0.0,0,0,3,120,33,-1,-1,0.0,7,0.25833333333333336,0.5666666666666667,0.30833333333333335,-3.4600000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,15426,171,1,75,75,1,0,41.7646484375,1.0,1.0,1.0,0.3125,0.0,0,0,3,120,27,84,57,1.0,5,0.16666666666666666,0.35,0.19166666666666668,-2.1400000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,15546,172,1,75,75,1,0,94.61729431152344,2.0,2.0,2.0,0.375,0.0,0,0,2,120,18,20,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,2,15666,173,1,75,75,1,0,-11.942983627319336,1.0,1.0,0.0,0.3125,0.0,0,0,3,120,7,-1,-1,0.0,11,0.45,0.7833333333333333,0.38333333333333336,-4.680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,15681,174,1,75,75,1,0,191.84613037109375,4.0,4.0,4.0,0.125,0.0,0,0,0,15,8,8,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
stage1b_single_agent_tiny,2,2,15737,175,1,75,75,1,0,188.3526153564453,4.0,4.0,4.0,0.125,0.0,0,0,0,56,16,35,19,1.0,3,0.16071428571428573,0.375,0.14285714285714285,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
stage1b_single_agent_tiny,2,2,15764,176,1,75,75,1,0,191.4587860107422,4.0,4.0,4.0,0.125,0.0,0,0,0,27,24,24,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814
stage1b_single_agent_tiny,2,2,15884,177,1,75,75,1,0,43.27273941040039,1.0,1.0,1.0,0.5,0.0,0,0,3,120,4,20,16,1.0,1,0.08333333333333333,0.10833333333333334,0.058333333333333334,-0.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,16004,178,1,75,75,1,0,-2.439053535461426,0.0,0.0,0.0,0.25,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,16087,179,1,75,75,1,0,190.63034057617188,4.0,4.0,4.0,0.4375,0.0,0,0,0,83,25,26,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735
stage1b_single_agent_tiny,2,2,16207,180,1,75,75,1,0,87.7375259399414,3.0,3.0,2.0,0.25,0.0,0,0,1,120,30,60,30,0.6666666666666666,6,0.2,0.4083333333333333,0.24166666666666667,-2.5400000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,2,16327,181,1,75,75,1,0,-11.493058204650879,1.0,1.0,0.0,0.25,0.0,0,0,3,120,23,-1,-1,0.0,9,0.24166666666666667,0.6166666666666667,0.35,-3.8000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,16447,182,1,75,75,1,0,136.31138610839844,4.0,4.0,3.0,0.25,0.0,0,0,0,120,20,23,3,0.75,3,0.18333333333333332,0.2833333333333333,0.16666666666666666,-1.7600000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
stage1b_single_agent_tiny,2,2,16469,183,1,75,75,1,0,191.45071411132812,4.0,4.0,4.0,0.125,0.0,0,0,0,22,8,19,11,1.0,1,0.09090909090909091,0.2727272727272727,0.22727272727272727,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
stage1b_single_agent_tiny,2,2,16589,184,1,75,75,1,0,46.8178596496582,1.0,1.0,1.0,0.3125,0.0,0,0,3,120,99,99,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,16635,185,1,75,75,1,0,190.97613525390625,4.0,4.0,4.0,0.3125,0.0,0,0,0,46,32,43,11,1.0,1,0.15217391304347827,0.21739130434782608,0.10869565217391304,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
stage1c_single_agent_small,3,1,16780,186,1,100,100,1,0,37.4551887512207,2.0,2.0,1.0,0.24,0.0,0,0,2,140,100,115,15,0.5,3,0.07142857142857142,0.15,0.04285714285714286,-1.0950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,16788,187,1,100,100,1,0,191.7872314453125,4.0,4.0,4.0,0.04,0.0,0,0,0,8,2,3,1,1.0,0,0.0,0.25,0.125,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
stage1c_single_agent_small,3,1,16928,188,1,100,100,1,0,90.24638366699219,2.0,2.0,2.0,0.2,0.0,0,0,2,140,51,67,16,1.0,3,0.15714285714285714,0.2571428571428571,0.15714285714285714,-2.1700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1c_single_agent_small,3,1,17068,189,1,100,100,1,0,-15.642242431640625,1.0,1.0,0.0,0.24,0.0,0,0,3,140,1,-1,-1,0.0,9,0.6,0.8642857142857143,0.42142857142857143,-6.920000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,17208,190,1,100,100,1,0,45.140010833740234,1.0,1.0,1.0,0.4,0.0,0,0,3,140,4,14,10,1.0,1,0.007142857142857143,0.04285714285714286,0.007142857142857143,-0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,17348,191,1,100,100,1,0,-2.50478458404541,0.0,0.0,0.0,0.44,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,17488,192,1,100,100,1,0,85.51934814453125,3.0,3.0,2.0,0.32,0.0,0,0,1,140,114,114,0,0.6666666666666666,3,0.05714285714285714,0.14285714285714285,0.05,-1.0750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1c_single_agent_small,3,1,17628,193,1,100,100,1,0,46.45652770996094,1.0,1.0,1.0,0.44,0.0,0,0,3,140,61,66,5,1.0,0,0.0,0.02857142857142857,0.014285714285714285,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,17768,194,1,100,100,1,0,-13.629303932189941,1.0,1.0,0.0,0.2,0.0,0,0,3,140,58,-1,-1,0.0,7,0.32142857142857145,0.4928571428571429,0.24285714285714285,-3.954999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,17894,195,1,100,100,1,0,185.87928771972656,4.0,4.0,4.0,0.2,0.0,0,0,0,126,74,109,35,1.0,4,0.19047619047619047,0.31746031746031744,0.1746031746031746,-2.349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744
stage1c_single_agent_small,3,1,18034,196,1,100,100,1,0,-3.7907156944274902,0.0,0.0,0.0,0.48,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,18174,197,1,100,100,1,0,92.19570922851562,2.0,2.0,2.0,0.4,0.0,0,0,2,140,46,53,7,1.0,1,0.02142857142857143,0.06428571428571428,0.03571428571428571,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1c_single_agent_small,3,1,18208,198,1,100,100,1,0,189.90603637695312,4.0,4.0,4.0,0.12,0.0,0,0,0,34,17,31,14,1.0,2,0.058823529411764705,0.23529411764705882,0.17647058823529413,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941
stage1c_single_agent_small,3,1,18348,199,1,100,100,1,0,35.91476058959961,2.0,2.0,1.0,0.16,0.0,0,0,2,140,35,43,8,0.5,6,0.2785714285714286,0.4928571428571429,0.2785714285714286,-4.0799999999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,18488,200,1,100,100,1,0,-11.642271041870117,1.0,1.0,0.0,0.28,0.0,0,0,3,140,55,-1,-1,0.0,5,0.2857142857142857,0.4714285714285714,0.2571428571428571,-3.8699999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,18628,201,1,100,100,1,0,42.64458084106445,1.0,1.0,1.0,0.16,0.0,0,0,3,140,87,130,43,1.0,3,0.14285714285714285,0.22857142857142856,0.14285714285714285,-1.9400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,18768,202,1,100,100,1,0,-3.49462628364563,0.0,0.0,0.0,0.44,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,18908,203,1,100,100,1,0,43.420894622802734,1.0,1.0,1.0,0.24,0.0,0,0,3,140,17,22,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,19048,204,1,100,100,1,0,85.98828125,3.0,3.0,2.0,0.24,0.0,0,0,1,140,31,45,14,0.6666666666666666,5,0.22142857142857142,0.38571428571428573,0.2357142857142857,-3.2549999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1c_single_agent_small,3,1,19188,205,1,100,100,1,0,-3.492218255996704,0.0,0.0,0.0,0.4,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,19328,206,1,100,100,1,0,-3.8818156719207764,0.0,0.0,0.0,0.44,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,19468,207,1,100,100,1,0,-3.12309193611145,0.0,0.0,0.0,0.24,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,19608,208,1,100,100,1,0,37.69365692138672,2.0,2.0,1.0,0.44,0.0,0,0,2,140,2,33,31,0.5,6,0.2571428571428571,0.42142857142857143,0.20714285714285716,-3.3799999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,19748,209,1,100,100,1,0,44.7830696105957,1.0,1.0,1.0,0.36,0.0,0,0,3,140,97,101,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,19888,210,1,100,100,1,0,41.9157600402832,1.0,1.0,1.0,0.4,0.0,0,0,3,140,5,44,39,1.0,3,0.14285714285714285,0.20714285714285716,0.12142857142857143,-1.7300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,19984,211,1,100,100,1,0,187.4691925048828,4.0,4.0,4.0,0.32,0.0,0,0,0,96,59,59,0,1.0,3,0.1875,0.28125,0.08333333333333333,-1.4150000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
stage1c_single_agent_small,3,1,20124,212,1,100,100,1,0,89.20742797851562,2.0,2.0,2.0,0.44,0.0,0,0,2,140,10,24,14,1.0,8,0.2714285714285714,0.4928571428571429,0.2714285714285714,-4.054999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1c_single_agent_small,3,1,20264,213,1,100,100,1,0,44.038089752197266,1.0,1.0,1.0,0.4,0.0,0,0,3,140,119,127,8,1.0,1,0.02142857142857143,0.04285714285714286,0.014285714285714285,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,20404,214,1,100,100,1,0,44.36977767944336,1.0,1.0,1.0,0.44,0.0,0,0,3,140,76,85,9,1.0,1,0.02142857142857143,0.04285714285714286,0.014285714285714285,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1c_single_agent_small,3,1,20544,215,1,100,100,1,0,90.37715148925781,2.0,2.0,2.0,0.36,0.0,0,0,2,140,18,37,19,1.0,3,0.14285714285714285,0.21428571428571427,0.06428571428571428,-1.5749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1c_single_agent_small,3,1,20684,216,1,100,100,1,0,91.9271240234375,2.0,2.0,2.0,0.44,0.0,0,0,2,140,3,39,36,1.0,2,0.09285714285714286,0.22857142857142856,0.10714285714285714,-1.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1d_single_agent_carry_bootstrap,4,1,20910,217,1,120,100,1,0,-39.93937301635742,0.0,0.0,0.0,0.06666666666666667,0.0,0,0,0,110,-1,-1,-1,0.0,16,0.6727272727272727,0.8272727272727273,0.44545454545454544,-9.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,21020,218,1,120,100,1,0,-35.28807067871094,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,10,0.6454545454545455,0.7727272727272727,0.39090909090909093,-8.520000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,21130,219,1,120,100,1,0,49.62002944946289,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,110,-1,110,-1,1.0,10,0.6454545454545455,0.7636363636363637,0.41818181818181815,-8.560000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909
stage1d_single_agent_carry_bootstrap,4,1,21159,220,1,120,100,1,0,57.60688400268555,0.0,0.0,1.0,0.1,0.0,0,0,0,29,-1,29,-1,1.0,4,0.4482758620689655,0.6551724137931034,0.4827586206896552,-2.080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
stage1d_single_agent_carry_bootstrap,4,1,21186,221,1,120,100,1,0,57.55643081665039,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,27,-1,27,-1,1.0,3,0.5925925925925926,0.7407407407407407,0.48148148148148145,-2.1200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
stage1d_single_agent_carry_bootstrap,4,1,21296,222,1,120,100,1,0,-35.0616455078125,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,15,0.5636363636363636,0.7272727272727273,0.4727272727272727,-8.480000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,21376,223,1,120,100,1,0,53.127723693847656,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,80,-1,80,-1,1.0,8,0.475,0.6375,0.35,-5.200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
stage1d_single_agent_carry_bootstrap,4,1,21486,224,1,120,100,1,0,-36.931602478027344,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,11,0.6454545454545455,0.8,0.35454545454545455,-8.600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,21542,225,1,120,100,1,0,54.08821105957031,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,56,-1,56,-1,1.0,5,0.4642857142857143,0.6428571428571429,0.3392857142857143,-3.640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856
stage1d_single_agent_carry_bootstrap,4,1,21583,226,1,120,100,1,0,56.379905700683594,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,41,-1,41,-1,1.0,6,0.5121951219512195,0.6585365853658537,0.43902439024390244,-2.8800000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
stage1d_single_agent_carry_bootstrap,4,1,21693,227,1,120,100,1,0,-35.792354583740234,0.0,0.0,0.0,0.1,0.0,0,0,0,110,-1,-1,-1,0.0,10,0.6636363636363637,0.7818181818181819,0.5,-9.080000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,21738,228,1,120,100,1,0,55.07307052612305,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,45,-1,45,-1,1.0,5,0.5555555555555556,0.7111111111111111,0.4222222222222222,-3.320000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
stage1d_single_agent_carry_bootstrap,4,1,21848,229,1,120,100,1,0,-36.51898956298828,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,13,0.5727272727272728,0.7363636363636363,0.4090909090909091,-8.280000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,21940,230,1,120,100,1,0,51.23362731933594,0.0,0.0,1.0,0.2,0.0,0,0,0,92,-1,92,-1,1.0,11,0.5108695652173914,0.6521739130434783,0.34782608695652173,-6.0800000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304
stage1d_single_agent_carry_bootstrap,4,1,21979,231,1,120,100,1,0,57.002464294433594,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,39,-1,39,-1,1.0,4,0.5128205128205128,0.6153846153846154,0.46153846153846156,-2.6400000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
stage1d_single_agent_carry_bootstrap,4,1,22089,232,1,120,100,1,0,-36.575416564941406,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,9,0.7454545454545455,0.8636363636363636,0.5181818181818182,-9.879999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22199,233,1,120,100,1,0,-36.598419189453125,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,0,110,-1,-1,-1,0.0,18,0.5363636363636364,0.7363636363636363,0.43636363636363634,-8.400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22281,234,1,120,100,1,0,50.39697265625,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,82,-1,82,-1,1.0,9,0.7073170731707317,0.8170731707317073,0.4878048780487805,-6.960000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513
stage1d_single_agent_carry_bootstrap,4,1,22391,235,1,120,100,1,0,-34.403709411621094,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.4818181818181818,0.6363636363636364,0.36363636363636365,-7.2000000000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22501,236,1,120,100,1,0,-35.42760467529297,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.5454545454545454,0.7181818181818181,0.39090909090909093,-8.040000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22611,237,1,120,100,1,0,-37.43578338623047,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,11,0.7727272727272727,0.8727272727272727,0.41818181818181815,-9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22640,238,1,120,100,1,0,57.204246520996094,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,29,-1,29,-1,1.0,4,0.41379310344827586,0.5862068965517241,0.3448275862068966,-1.7600000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
stage1d_single_agent_carry_bootstrap,4,1,22650,239,1,120,100,1,0,60.086116790771484,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,10,-1,10,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,22666,240,1,120,100,1,0,58.44751739501953,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,16,-1,16,-1,1.0,3,0.5625,0.75,0.625,-1.3600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,22776,241,1,120,100,1,0,-35.05004119873047,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,11,0.6636363636363637,0.7818181818181819,0.45454545454545453,-8.880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22783,242,1,120,100,1,0,59.45442199707031,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,7,-1,7,-1,1.0,1,0.42857142857142855,0.5714285714285714,0.5714285714285714,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
stage1d_single_agent_carry_bootstrap,4,1,22893,243,1,120,100,1,0,-36.415836334228516,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.6363636363636364,0.7636363636363637,0.37272727272727274,-8.360000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,22909,244,1,120,100,1,0,58.94180679321289,0.0,0.0,1.0,0.1,0.0,0,0,0,16,-1,16,-1,1.0,1,0.375,0.5625,0.3125,-0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,23019,245,1,120,100,1,0,-34.23420715332031,0.0,0.0,0.0,0.3,0.0,0,0,0,110,-1,-1,-1,0.0,10,0.5727272727272728,0.6727272727272727,0.34545454545454546,-7.440000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,23129,246,1,120,100,1,0,-36.327735900878906,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,10,0.5818181818181818,0.7363636363636363,0.39090909090909093,-8.200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,23187,247,1,120,100,1,0,53.87539291381836,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,58,-1,58,-1,1.0,8,0.5172413793103449,0.6896551724137931,0.4482758620689655,-4.240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827
