family,condition,seed,n_agents,max_steps,active_targets,food_source_capacity,pheromone_enabled,checkpoint_dir,food_picked_up,food_delivered,delivery_conversion,early_deliveries,late_deliveries,late_delivery_fraction,post_discovery_deliveries,time_to_first_discovery,time_to_first_delivery,pickup_to_delivery_latency,exploration_coverage,pheromone_usage,episode_length
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,108,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.011133603238866396,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,108,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.011133603238866396,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,108,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0020242914979757085,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,109,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.03340080971659919,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,109,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.03340080971659919,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,109,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.004048582995951417,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,110,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.009109311740890687,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,110,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.009109311740890687,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,110,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0020242914979757085,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,111,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0354251012145749,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,111,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0354251012145749,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,111,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0010121457489878543,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,112,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,2,1,0.5,0,1,1.0,1,417,792,375.0,0.11842105263157894,0.14139406366322269,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,112,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,1,0,0.0,0,0,0.0,0,417,-1,-1.0,0.11538461538461539,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,112,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0020242914979757085,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,113,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.024291497975708502,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,113,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.024291497975708502,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,113,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0010121457489878543,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,114,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.053643724696356275,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,114,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.053643724696356275,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,114,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.003036437246963563,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,115,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.06174089068825911,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,115,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.06174089068825911,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,115,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0010121457489878543,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,116,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.02125506072874494,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,116,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.02125506072874494,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,116,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0010121457489878543,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,117,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0354251012145749,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,117,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0354251012145749,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,117,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0010121457489878543,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,118,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.04048582995951417,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,118,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.04048582995951417,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,118,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0010121457489878543,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,119,1,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0860323886639676,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,119,1,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0860323886639676,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,119,1,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.003036437246963563,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,100,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.07793522267206478,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,100,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.07793522267206478,0.0,1200
