stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,non_carrying_explore_active_fraction,non_carrying_outward_reward_total,non_carrying_idle_near_nest_fraction,non_carrying_idle_near_nest_penalty_total,non_carrying_force_explore_fraction,non_carrying_force_explore_overrides,non_carrying_random_explore_fraction,non_carrying_random_explore_overrides,post_delivery_active_fraction,post_delivery_outward_reward,post_delivery_loiter_penalty_total,swarm_efficiency
stage1d_single_agent_carry_bootstrap,4,1,28864,1123,1,120,100,1,0,59.99599838256836,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,1,-1,1,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1d_single_agent_carry_bootstrap,4,1,28873,1124,1,120,100,1,0,59.45219421386719,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,9,-1,9,-1,1.0,1,0.2222222222222222,0.3333333333333333,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,28884,1125,1,120,100,1,0,59.8604850769043,0.0,0.0,1.0,0.1,0.0,0,0,0,11,-1,11,-1,1.0,1,0.18181818181818182,0.2727272727272727,0.09090909090909091,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,28897,1126,1,120,100,1,0,59.249900817871094,0.0,0.0,1.0,0.1,0.0,0,0,0,13,-1,13,-1,1.0,1,0.15384615384615385,0.23076923076923078,0.3076923076923077,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,28899,1127,1,120,100,1,0,60.00239944458008,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,2,-1,2,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
stage1d_single_agent_carry_bootstrap,4,1,28906,1128,1,120,100,1,0,60.13700485229492,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,7,-1,7,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
stage1d_single_agent_carry_bootstrap,4,1,28917,1129,1,120,100,1,0,59.91276550292969,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,11,-1,11,-1,1.0,1,0.09090909090909091,0.18181818181818182,0.09090909090909091,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,28934,1130,1,120,100,1,0,58.90619659423828,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,17,-1,17,-1,1.0,2,0.35294117647058826,0.47058823529411764,0.11764705882352941,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
stage1d_single_agent_carry_bootstrap,4,1,28950,1131,1,120,100,1,0,59.69468688964844,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,16,-1,16,-1,1.0,1,0.25,0.3125,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,28953,1132,1,120,100,1,0,60.01508712768555,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,28967,1133,1,120,100,1,0,59.52126693725586,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,14,-1,14,-1,1.0,1,0.35714285714285715,0.42857142857142855,0.0,-0.48000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,28976,1134,1,120,100,1,0,59.44169616699219,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,9,-1,9,-1,1.0,1,0.1111111111111111,0.2222222222222222,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,28991,1135,1,120,100,1,0,59.19657516479492,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,15,-1,15,-1,1.0,1,0.13333333333333333,0.26666666666666666,0.2,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,28999,1136,1,120,100,1,0,60.24254608154297,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,8,-1,8,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,29002,1137,1,120,100,1,0,60.00410461425781,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29007,1138,1,120,100,1,0,60.109413146972656,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29011,1139,1,120,100,1,0,60.03900146484375,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29014,1140,1,120,100,1,0,60.02009201049805,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29026,1141,1,120,100,1,0,59.85988998413086,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,12,-1,12,-1,1.0,1,0.16666666666666666,0.25,0.08333333333333333,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29039,1142,1,120,100,1,0,59.723594665527344,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,13,-1,13,-1,1.0,1,0.23076923076923078,0.3076923076923077,0.07692307692307693,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29051,1143,1,120,100,1,0,59.88048553466797,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,12,-1,12,-1,1.0,1,0.16666666666666666,0.25,0.08333333333333333,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29056,1144,1,120,100,1,0,60.10341262817383,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29060,1145,1,120,100,1,0,60.0592041015625,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29063,1146,1,120,100,1,0,60.0179443359375,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29069,1147,1,120,100,1,0,60.13389587402344,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29078,1148,1,120,100,1,0,60.08405303955078,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,9,-1,9,-1,1.0,0,0.0,0.1111111111111111,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,29082,1149,1,120,100,1,0,59.92015075683594,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.25,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29086,1150,1,120,100,1,0,59.34843444824219,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,4,-1,4,-1,1.0,1,0.5,0.75,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29092,1151,1,120,100,1,0,60.09906005859375,0.0,0.0,1.0,0.1,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29097,1152,1,120,100,1,0,60.10350799560547,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29112,1153,1,120,100,1,0,59.29889678955078,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,15,-1,15,-1,1.0,1,0.4666666666666667,0.5333333333333333,0.06666666666666667,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,29121,1154,1,120,100,1,0,59.71742630004883,0.0,0.0,1.0,0.1,0.0,0,0,0,9,-1,9,-1,1.0,1,0.2222222222222222,0.3333333333333333,0.1111111111111111,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,29132,1155,1,120,100,1,0,59.83259201049805,0.0,0.0,1.0,0.1,0.0,0,0,0,11,-1,11,-1,1.0,1,0.18181818181818182,0.2727272727272727,0.09090909090909091,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,29138,1156,1,120,100,1,0,60.14375305175781,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29152,1157,1,120,100,1,0,59.40481185913086,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,14,-1,14,-1,1.0,1,0.42857142857142855,0.5,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,29164,1158,1,120,100,1,0,59.5411376953125,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,12,-1,12,-1,1.0,1,0.08333333333333333,0.16666666666666666,0.08333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29170,1159,1,120,100,1,0,60.10326385498047,0.0,0.0,1.0,0.1,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29183,1160,1,120,100,1,0,59.53704833984375,0.0,0.0,1.0,0.2,0.0,0,0,0,13,-1,13,-1,1.0,1,0.07692307692307693,0.23076923076923078,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29188,1161,1,120,100,1,0,60.112449645996094,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29194,1162,1,120,100,1,0,60.15111541748047,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29204,1163,1,120,100,1,0,58.81100082397461,0.0,0.0,1.0,0.1,0.0,0,0,0,10,-1,10,-1,1.0,1,0.4,0.5,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,29210,1164,1,120,100,1,0,60.151878356933594,0.0,0.0,1.0,0.1,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29225,1165,1,120,100,1,0,59.33481216430664,0.0,0.0,1.0,0.2,0.0,0,0,0,15,-1,15,-1,1.0,1,0.2,0.3333333333333333,0.06666666666666667,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,29228,1166,1,120,100,1,0,60.01071548461914,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29237,1167,1,120,100,1,0,60.0400276184082,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,9,-1,9,-1,1.0,0,0.0,0.1111111111111111,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,29241,1168,1,120,100,1,0,60.05839538574219,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29247,1169,1,120,100,1,0,60.162818908691406,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29255,1170,1,120,100,1,0,60.19682693481445,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,8,-1,8,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,29268,1171,1,120,100,1,0,59.9268798828125,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,13,-1,13,-1,1.0,1,0.15384615384615385,0.23076923076923078,0.07692307692307693,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29271,1172,1,120,100,1,0,60.02008056640625,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29279,1173,1,120,100,1,0,59.74415969848633,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,8,-1,8,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,29283,1174,1,120,100,1,0,60.05541229248047,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29288,1175,1,120,100,1,0,60.1110954284668,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29297,1176,1,120,100,1,0,59.57627868652344,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,9,-1,9,-1,1.0,1,0.1111111111111111,0.2222222222222222,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,29308,1177,1,120,100,1,0,59.498558044433594,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,11,-1,11,-1,1.0,1,0.09090909090909091,0.2727272727272727,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,29313,1178,1,120,100,1,0,60.11224365234375,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29319,1179,1,120,100,1,0,60.146114349365234,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,29329,1180,1,120,100,1,0,59.77506637573242,0.0,0.0,1.0,0.1,0.0,0,0,0,10,-1,10,-1,1.0,1,0.2,0.3,0.1,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,29342,1181,1,120,100,1,0,59.146759033203125,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,13,-1,13,-1,1.0,1,0.07692307692307693,0.23076923076923078,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29357,1182,1,120,100,1,0,59.37163543701172,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,15,-1,15,-1,1.0,2,0.2,0.4,0.2,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,29370,1183,1,120,100,1,0,59.8653564453125,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,13,-1,13,-1,1.0,1,0.15384615384615385,0.23076923076923078,0.07692307692307693,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29382,1184,1,120,100,1,0,59.94564437866211,0.0,0.0,1.0,0.3,0.0,0,0,0,12,-1,12,-1,1.0,1,0.16666666666666666,0.25,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29385,1185,1,120,100,1,0,60.02021789550781,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29393,1186,1,120,100,1,0,59.79500198364258,0.0,0.0,1.0,0.1,0.0,0,0,0,8,-1,8,-1,1.0,1,0.25,0.375,0.125,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,29407,1187,1,120,100,1,0,59.06135177612305,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,14,-1,14,-1,1.0,1,0.42857142857142855,0.5,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,29420,1188,1,120,100,1,0,59.648494720458984,0.0,0.0,1.0,0.1,0.0,0,0,0,13,-1,13,-1,1.0,1,0.15384615384615385,0.3076923076923077,0.15384615384615385,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29433,1189,1,120,100,1,0,59.756221771240234,0.0,0.0,1.0,0.2,0.0,0,0,0,13,-1,13,-1,1.0,1,0.15384615384615385,0.23076923076923078,0.07692307692307693,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,29437,1190,1,120,100,1,0,60.02555847167969,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,29440,1191,1,120,100,1,0,60.01280212402344,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29450,1192,1,120,100,1,0,59.76830291748047,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,10,-1,10,-1,1.0,1,0.2,0.3,0.1,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,29455,1193,1,120,100,1,0,60.112369537353516,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,29466,1194,1,120,100,1,0,59.81363296508789,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,11,-1,11,-1,1.0,1,0.18181818181818182,0.2727272727272727,0.09090909090909091,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,29468,1195,1,120,100,1,0,59.99980926513672,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,2,-1,2,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
stage1d_single_agent_carry_bootstrap,4,1,29479,1196,1,120,100,1,0,59.12654113769531,0.0,0.0,1.0,0.1,0.0,0,0,0,11,-1,11,-1,1.0,2,0.18181818181818182,0.45454545454545453,0.09090909090909091,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,29491,1197,1,120,100,1,0,59.87676239013672,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,12,-1,12,-1,1.0,1,0.16666666666666666,0.25,0.08333333333333333,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,29495,1198,1,120,100,1,0,60.056793212890625,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
