stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,pheromone_enabled,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,low_displacement_fraction,crowding_fraction,stuck_event_count,successful_escape_count,mean_stuck_duration,max_collision_streak,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,69000,575,1,100,100,2,0,True,41.609195709228516,6.0,6.0,0.0,0.4,0.08530444250791333,10,0.55,0.0,2,0,9.0,1,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,69120,576,1,100,100,2,0,True,14.764209747314453,3.0,3.0,0.0,0.6,0.11805950394676377,8,0.4166666666666667,0.0,2,0,7.0,1,120,61,-1,-1,0.0
stage1a_single_agent_tiny,1,69240,577,1,100,100,2,0,True,36.628055572509766,5.0,5.0,0.0,0.48,0.17468393908347934,22,0.475,0.0,0,0,0.0,1,120,24,-1,-1,0.0
stage1a_single_agent_tiny,1,69360,578,1,100,100,2,0,True,64.012939453125,9.0,9.0,0.0,0.52,0.14165869393230726,14,0.4583333333333333,0.0,2,0,10.5,1,120,30,-1,-1,0.0
stage1a_single_agent_tiny,1,69480,579,1,100,100,2,0,True,23.124372482299805,5.0,5.0,0.0,0.56,0.06948190440889448,15,0.30833333333333335,0.0,1,0,7.0,2,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,69600,580,1,100,100,2,0,True,57.59260940551758,8.0,8.0,0.0,0.52,0.231628321208215,13,0.39166666666666666,0.0,2,0,7.0,1,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,69720,581,1,100,100,2,0,True,81.41549682617188,7.0,7.0,1.0,0.48,0.3845328030108552,12,0.4,0.0,1,0,7.0,1,120,5,74,69,0.008333333333333333
stage1a_single_agent_tiny,1,69840,582,1,100,100,2,0,True,147.6627960205078,8.0,8.0,3.0,0.6,0.07814749483950437,2,0.45,0.0,2,0,7.0,1,120,23,29,6,0.025
stage1a_single_agent_tiny,1,69960,583,1,100,100,2,0,True,44.61265563964844,6.0,6.0,0.0,0.52,0.17468583462177775,16,0.5416666666666666,0.0,3,0,9.0,1,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,70080,584,1,100,100,2,0,True,7.993825435638428,2.0,2.0,0.0,0.52,0.03746927544319381,4,0.475,0.0,1,0,7.0,1,120,85,-1,-1,0.0
stage1a_single_agent_tiny,1,70200,585,1,100,100,2,0,True,36.86003112792969,6.0,6.0,0.0,0.56,0.07133284552449672,8,0.325,0.0,2,0,3.0,1,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,70320,586,1,100,100,2,0,True,38.58522415161133,6.0,6.0,0.0,0.6,0.08731397081282921,4,0.375,0.0,0,0,0.0,1,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,70440,587,1,100,100,2,0,True,40.032840728759766,6.0,6.0,0.0,0.48,0.19210486012355735,21,0.5166666666666667,0.0,2,0,10.0,1,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,70560,588,1,100,100,2,0,True,81.1756591796875,7.0,7.0,1.0,0.52,0.0696961133585622,8,0.45,0.0,0,0,0.0,1,120,2,10,8,0.008333333333333333
stage1a_single_agent_tiny,1,70680,589,1,100,100,2,0,True,18.208255767822266,3.0,3.0,0.0,0.48,0.23792538277921266,12,0.4166666666666667,0.0,1,0,7.0,1,120,75,-1,-1,0.0
stage1a_single_agent_tiny,1,70800,590,1,100,100,2,0,True,0.579666793346405,1.0,1.0,0.0,0.64,0.14076898103036609,8,0.30833333333333335,0.0,0,0,0.0,1,120,79,-1,-1,0.0
stage1a_single_agent_tiny,1,70920,591,1,100,100,2,0,True,43.06756591796875,6.0,6.0,0.0,0.44,0.08716553821383664,7,0.5416666666666666,0.0,0,0,0.0,1,120,31,-1,-1,0.0
stage1a_single_agent_tiny,1,71040,592,1,100,100,2,0,True,68.88739776611328,6.0,6.0,1.0,0.56,0.19654346618432708,14,0.39166666666666666,0.0,0,0,0.0,1,120,5,51,46,0.008333333333333333
stage1a_single_agent_tiny,1,71160,593,1,100,100,2,0,True,13.548989295959473,3.0,3.0,0.0,0.56,0.04315679979044944,4,0.4,0.0,1,0,7.0,1,120,17,-1,-1,0.0
stage1a_single_agent_tiny,1,71280,594,1,100,100,2,0,True,45.0594367980957,7.0,7.0,0.0,0.52,0.14901004309843605,16,0.44166666666666665,0.0,0,0,0.0,1,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,71400,595,1,100,100,2,0,True,54.899070739746094,5.0,5.0,1.0,0.52,0.07932671275921166,8,0.39166666666666666,0.0,0,0,0.0,1,120,37,37,0,0.008333333333333333
stage1b_single_agent_obstacles,2,71648,596,1,420,320,2,2,True,31.375226974487305,4.0,4.0,0.0,0.1111111111111111,0.06643707870018922,10,0.45,0.0,0,0,0.0,0,220,80,-1,-1,0.0
stage1b_single_agent_obstacles,2,71868,597,1,420,320,2,2,True,6.752353668212891,1.0,1.0,0.0,0.12301587301587301,0.18852297521159264,30,0.5409090909090909,0.0,2,0,8.0,0,220,218,-1,-1,0.0
stage1b_single_agent_obstacles,2,72088,598,1,420,320,2,2,True,-46.50774002075195,0.0,0.0,0.0,0.0873015873015873,0.45441610929662024,76,0.5636363636363636,0.0,4,0,9.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,72308,599,1,420,320,2,2,True,-18.866031646728516,2.0,2.0,0.0,0.11904761904761904,0.3706503175667339,60,0.509090909090909,0.0,5,0,8.6,1,220,37,-1,-1,0.0
stage1b_single_agent_obstacles,2,72528,600,1,420,320,2,2,True,-9.960012435913086,0.0,0.0,0.0,0.14682539682539683,0.1293617584684398,30,0.4954545454545455,0.0,3,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,72748,601,1,420,320,2,2,True,-0.9087485671043396,2.0,2.0,0.0,0.15476190476190477,0.2282950013505549,41,0.5272727272727272,0.0,1,0,9.0,1,220,57,-1,-1,0.0
stage1b_single_agent_obstacles,2,72968,602,1,420,320,2,2,True,-19.697237014770508,1.0,1.0,0.0,0.11904761904761904,0.25627246682997795,31,0.5727272727272728,0.0,3,0,7.0,2,220,55,-1,-1,0.0
stage1b_single_agent_obstacles,2,73188,603,1,420,320,2,2,True,-3.7986927032470703,2.0,2.0,0.0,0.13095238095238096,0.11827391472920268,16,0.509090909090909,0.0,4,0,10.0,1,220,63,-1,-1,0.0
stage1b_single_agent_obstacles,2,73408,604,1,420,320,2,2,True,-9.402888298034668,0.0,0.0,0.0,0.16666666666666666,0.17575896755601703,18,0.5136363636363637,0.0,4,0,8.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,73628,605,1,420,320,2,2,True,-10.445384979248047,0.0,0.0,0.0,0.09523809523809523,0.2808010735665448,39,0.6318181818181818,0.0,5,0,9.8,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,73848,606,1,420,320,2,2,True,-10.0565824508667,0.0,0.0,0.0,0.0992063492063492,0.1008040570653975,9,0.6,0.0,3,0,8.333333333333334,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,74068,607,1,420,320,2,2,True,-33.97437286376953,0.0,0.0,0.0,0.09126984126984126,0.09206528701470233,10,0.3,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,74288,608,1,420,320,2,2,True,-22.093095779418945,0.0,0.0,0.0,0.07539682539682539,0.17616177202541042,22,0.5,0.0,4,0,5.5,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,74508,609,1,420,320,2,2,True,-7.352575778961182,0.0,0.0,0.0,0.19444444444444445,0.04181445691607554,10,0.42727272727272725,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,74728,610,1,420,320,2,2,True,3.293225049972534,1.0,1.0,0.0,0.15476190476190477,0.20141218735159122,42,0.41363636363636364,0.0,4,0,9.0,1,220,96,-1,-1,0.0
stage1b_single_agent_obstacles,2,74948,611,1,420,320,2,2,True,-23.77959442138672,0.0,0.0,0.0,0.06746031746031746,0.30829954956954514,52,0.5818181818181818,0.0,3,0,8.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,75168,612,1,420,320,2,2,True,6.395855903625488,1.0,1.0,0.0,0.1984126984126984,0.01577862812290815,4,0.15454545454545454,0.0,1,0,9.0,1,220,77,-1,-1,0.0
stage1b_single_agent_obstacles,2,75388,613,1,420,320,2,2,True,0.38035905361175537,0.0,0.0,0.0,0.10714285714285714,0.014883145220069723,2,0.05,0.0,1,0,7.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,75608,614,1,420,320,2,2,True,-13.7383451461792,0.0,0.0,0.0,0.14285714285714285,0.03162148686295206,4,0.06363636363636363,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,75828,615,1,420,320,2,2,True,-4.585719108581543,0.0,0.0,0.0,0.12301587301587301,0.031435127048329875,2,0.013636363636363636,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,76048,616,1,420,320,2,2,True,-3.7081568241119385,2.0,2.0,0.0,0.1865079365079365,0.02705941035158255,2,0.1318181818181818,0.0,0,0,0.0,1,220,141,-1,-1,0.0
stage1b_single_agent_obstacles,2,76268,617,1,420,320,2,2,True,9.057516098022461,2.0,2.0,0.0,0.1746031746031746,0.016940094326326455,6,0.23636363636363636,0.0,0,0,0.0,1,220,8,-1,-1,0.0
stage1b_single_agent_obstacles,2,76488,618,1,420,320,2,2,True,1.4560030698776245,1.0,1.0,0.0,0.2222222222222222,0.0713256777772172,14,0.22272727272727272,0.0,0,0,0.0,1,220,134,-1,-1,0.0
stage1b_single_agent_obstacles,2,76708,619,1,420,320,2,2,True,-54.703731536865234,1.0,1.0,0.0,0.03968253968253968,0.28097185499712146,10,0.44545454545454544,0.0,2,0,9.0,1,220,6,-1,-1,0.0
stage1b_single_agent_obstacles,2,76928,620,1,420,320,2,2,True,0.30944252014160156,1.0,1.0,0.0,0.1349206349206349,0.0,0,0.04090909090909091,0.0,0,0,0.0,1,220,10,-1,-1,0.0
stage1b_single_agent_obstacles,2,77148,621,1,420,320,2,2,True,-1.7959212064743042,0.0,0.0,0.0,0.0992063492063492,0.0,0,0.01818181818181818,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,77368,622,1,420,320,2,2,True,-15.284158706665039,0.0,0.0,0.0,0.15079365079365079,0.08800099981758236,22,0.1590909090909091,0.0,1,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,77588,623,1,420,320,2,2,True,-2.77347731590271,1.0,1.0,0.0,0.13095238095238096,0.0,0,0.05909090909090909,0.0,0,0,0.0,1,220,195,-1,-1,0.0
stage1b_single_agent_obstacles,2,77808,624,1,420,320,2,2,True,-0.38009506464004517,1.0,1.0,0.0,0.14682539682539683,0.0,0,0.01818181818181818,0.0,0,0,0.0,1,220,113,-1,-1,0.0
stage1b_single_agent_obstacles,2,78028,625,1,420,320,2,2,True,-5.546721935272217,0.0,0.0,0.0,0.11904761904761904,0.20486518703295256,25,0.2409090909090909,0.0,1,0,9.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,78248,626,1,420,320,2,2,True,-8.51148509979248,0.0,0.0,0.0,0.13095238095238096,0.11792620086449791,14,0.17727272727272728,0.0,1,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,78468,627,1,420,320,2,2,True,-1.0946303606033325,2.0,2.0,0.0,0.12698412698412698,0.12029724936424331,21,0.16363636363636364,0.0,0,0,0.0,1,220,29,-1,-1,0.0
stage1b_single_agent_obstacles,2,78688,628,1,420,320,2,2,True,-21.570831298828125,1.0,1.0,0.0,0.11904761904761904,0.3652263234327124,61,0.509090909090909,0.0,4,0,8.25,1,220,5,-1,-1,0.0
stage1b_single_agent_obstacles,2,78908,629,1,420,320,2,2,True,-0.48409008979797363,0.0,0.0,0.0,0.0873015873015873,0.0,0,0.031818181818181815,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,79128,630,1,420,320,2,2,True,-2.5672826766967773,1.0,1.0,0.0,0.15476190476190477,0.040070935190570624,10,0.12272727272727273,0.0,0,0,0.0,1,220,147,-1,-1,0.0
stage1b_single_agent_obstacles,2,79348,631,1,420,320,2,2,True,5.134157180786133,1.0,1.0,0.0,0.15079365079365079,0.20048894563753328,32,0.36818181818181817,0.0,2,0,9.0,1,220,89,-1,-1,0.0
stage1b_single_agent_obstacles,2,79568,632,1,420,320,2,2,True,-6.582734107971191,0.0,0.0,0.0,0.10317460317460317,0.23282243396917526,30,0.21818181818181817,0.0,3,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,79788,633,1,420,320,2,2,True,-3.315028429031372,0.0,0.0,0.0,0.11904761904761904,0.08490277486218309,8,0.045454545454545456,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,80008,634,1,420,320,2,2,True,8.316099166870117,2.0,2.0,0.0,0.15476190476190477,0.0,0,0.00909090909090909,0.0,0,0,0.0,1,220,6,-1,-1,0.0
stage1b_single_agent_obstacles,2,80228,635,1,420,320,2,2,True,-8.915079116821289,1.0,1.0,0.0,0.18253968253968253,0.06174736858599565,4,0.09545454545454546,0.0,0,0,0.0,1,220,137,-1,-1,0.0
stage1b_single_agent_obstacles,2,80448,636,1,420,320,2,2,True,-4.787016868591309,0.0,0.0,0.0,0.0992063492063492,0.058045359429987994,2,0.04090909090909091,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,80668,637,1,420,320,2,2,True,-2.9177472591400146,0.0,0.0,0.0,0.09523809523809523,0.0,0,0.00909090909090909,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,80888,638,1,420,320,2,2,True,-7.185593128204346,0.0,0.0,0.0,0.10317460317460317,0.029863798969679257,4,0.05454545454545454,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,81108,639,1,420,320,2,2,True,-4.853087902069092,0.0,0.0,0.0,0.08333333333333333,0.0,0,0.013636363636363636,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,81328,640,1,420,320,2,2,True,-1.1951770782470703,0.0,0.0,0.0,0.0873015873015873,0.0387458836405792,2,0.031818181818181815,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,81548,641,1,420,320,2,2,True,-0.4407426118850708,0.0,0.0,0.0,0.09523809523809523,0.030685764601962134,2,0.01818181818181818,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,81768,642,1,420,320,2,2,True,-45.427669525146484,0.0,0.0,0.0,0.19444444444444445,0.07136544113587165,10,0.19545454545454546,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,81988,643,1,420,320,2,2,True,-13.66170883178711,0.0,0.0,0.0,0.10714285714285714,0.02385975202672522,4,0.06363636363636363,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,82208,644,1,420,320,2,2,True,-9.369904518127441,0.0,0.0,0.0,0.07936507936507936,0.0,0,0.04090909090909091,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,82428,645,1,420,320,2,2,True,0.8347288966178894,0.0,0.0,0.0,0.05952380952380952,0.0,0,0.004545454545454545,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,82648,646,1,420,320,2,2,True,-1.5945308208465576,0.0,0.0,0.0,0.0873015873015873,0.10116788476112891,8,0.07727272727272727,0.0,1,0,7.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,82868,647,1,420,320,2,2,True,-4.880000114440918,0.0,0.0,0.0,0.07142857142857142,0.0,0,0.00909090909090909,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,83088,648,1,420,320,2,2,True,-0.1371644139289856,1.0,1.0,0.0,0.0992063492063492,0.0003012357787652449,2,0.031818181818181815,0.0,0,0,0.0,1,220,6,-1,-1,0.0
stage1b_single_agent_obstacles,2,83308,649,1,420,320,2,2,True,12.769344329833984,2.0,2.0,0.0,0.06746031746031746,0.0,0,0.01818181818181818,0.0,0,0,0.0,1,220,128,-1,-1,0.0
stage1b_single_agent_obstacles,2,83528,650,1,420,320,2,2,True,-3.7434897422790527,0.0,0.0,0.0,0.07142857142857142,0.0,0,0.02727272727272727,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,83748,651,1,420,320,2,2,True,-4.851263046264648,0.0,0.0,0.0,0.06349206349206349,0.07037118981507691,2,0.013636363636363636,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,83968,652,1,420,320,2,2,True,-18.13705825805664,0.0,0.0,0.0,0.10714285714285714,0.0638016648251902,2,0.04090909090909091,0.0,0,0,0.0,2,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,84188,653,1,420,320,2,2,True,-6.963517665863037,0.0,0.0,0.0,0.11507936507936507,0.0,0,0.013636363636363636,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,84408,654,1,420,320,2,2,True,-4.776937007904053,0.0,0.0,0.0,0.10317460317460317,0.03054797246374867,2,0.06363636363636363,0.0,1,0,7.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,84628,655,1,420,320,2,2,True,-0.3243968188762665,0.0,0.0,0.0,0.0873015873015873,0.0,0,0.004545454545454545,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,84848,656,1,420,320,2,2,True,-27.527463912963867,0.0,0.0,0.0,0.11507936507936507,0.02802961573682048,2,0.08636363636363636,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,85068,657,1,420,320,2,2,True,-25.920040130615234,0.0,0.0,0.0,0.06746031746031746,0.0,0,0.004545454545454545,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,85288,658,1,420,320,2,2,True,-13.636581420898438,0.0,0.0,0.0,0.17857142857142858,0.03404964058321308,6,0.1,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,85508,659,1,420,320,2,2,True,-6.463034152984619,0.0,0.0,0.0,0.09523809523809523,0.024950736989690497,3,0.03636363636363636,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,85728,660,1,420,320,2,2,True,-1.8399986028671265,0.0,0.0,0.0,0.08333333333333333,0.0,0,0.01818181818181818,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,85948,661,1,420,320,2,2,True,-26.582082748413086,0.0,0.0,0.0,0.12301587301587301,0.07845210835221224,6,0.15454545454545454,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,86168,662,1,420,320,2,2,True,-0.38449618220329285,0.0,0.0,0.0,0.07936507936507936,0.0,0,0.013636363636363636,0.0,0,0,0.0,0,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,86388,663,1,420,320,2,2,True,-1.7379709482192993,0.0,0.0,0.0,0.14682539682539683,0.015164471485398033,2,0.08181818181818182,0.0,0,0,0.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,86608,664,1,420,320,2,2,True,1.8662388324737549,2.0,2.0,0.0,0.15079365079365079,0.042183849414471876,12,0.18636363636363637,0.0,0,0,0.0,2,220,181,-1,-1,0.0
stage1b_single_agent_obstacles,2,86828,665,1,420,320,2,2,True,-10.648934364318848,1.0,1.0,0.0,0.12301587301587301,0.2095949348019944,41,0.4590909090909091,0.0,5,0,8.2,1,220,115,-1,-1,0.0
stage1b_single_agent_obstacles,2,87048,666,1,420,320,2,2,True,14.215871810913086,2.0,2.0,0.0,0.1388888888888889,0.0,0,0.16818181818181818,0.0,1,0,7.0,1,220,97,-1,-1,0.0
stage1b_single_agent_obstacles,2,87268,667,1,420,320,2,2,True,7.049354076385498,2.0,2.0,0.0,0.09523809523809523,0.01962442398706282,2,0.42272727272727273,0.0,4,0,10.0,1,220,100,-1,-1,0.0
stage1b_single_agent_obstacles,2,87488,668,1,420,320,2,2,True,19.170379638671875,3.0,3.0,0.0,0.16666666666666666,0.11330738599327478,10,0.17727272727272728,0.0,0,0,0.0,1,220,35,-1,-1,0.0
stage1b_single_agent_obstacles,2,87708,669,1,420,320,2,2,True,15.617895126342773,2.0,2.0,0.0,0.1626984126984127,0.02046960203654387,2,0.2545454545454545,0.0,2,0,8.0,0,220,28,-1,-1,0.0
stage1b_single_agent_obstacles,2,87928,670,1,420,320,2,2,True,-6.486506938934326,0.0,0.0,0.0,0.07142857142857142,0.40355827110734854,41,0.7545454545454545,0.0,8,0,10.0,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,88148,671,1,420,320,2,2,True,-10.574639320373535,0.0,0.0,0.0,0.06746031746031746,0.23798356545792723,32,0.6227272727272727,0.0,6,0,9.666666666666666,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,88368,672,1,420,320,2,2,True,-3.5756478309631348,1.0,1.0,0.0,0.1349206349206349,0.17622960068031468,45,0.4681818181818182,0.0,3,0,8.333333333333334,1,220,59,-1,-1,0.0
stage1b_single_agent_obstacles,2,88588,673,1,420,320,2,2,True,3.99017333984375,1.0,1.0,0.0,0.11507936507936507,0.18343712515938518,24,0.6954545454545454,0.0,9,0,8.777777777777779,1,220,61,-1,-1,0.0
stage1b_single_agent_obstacles,2,88808,674,1,420,320,2,2,True,12.887249946594238,2.0,2.0,0.0,0.13095238095238096,0.11946022761244834,14,0.5409090909090909,0.0,6,0,9.0,1,220,110,-1,-1,0.0
stage1b_single_agent_obstacles,2,89028,675,1,420,320,2,2,True,21.537574768066406,3.0,3.0,0.0,0.14682539682539683,0.08914230675224892,14,0.4318181818181818,0.0,5,0,9.4,1,220,22,-1,-1,0.0
stage1b_single_agent_obstacles,2,89248,676,1,420,320,2,2,True,5.290050029754639,1.0,1.0,0.0,0.15079365079365079,0.1413450373521879,28,0.4909090909090909,0.0,6,0,8.0,1,220,50,-1,-1,0.0
stage1b_single_agent_obstacles,2,89468,677,1,420,320,2,2,True,9.877848625183105,2.0,2.0,0.0,0.1746031746031746,0.13827993379620074,22,0.45454545454545453,0.0,5,0,8.2,1,220,79,-1,-1,0.0
stage1b_single_agent_obstacles,2,89688,678,1,420,320,2,2,True,10.518324851989746,2.0,2.0,0.0,0.15476190476190477,0.16431693224585614,48,0.5272727272727272,0.0,5,0,6.0,1,220,43,-1,-1,0.0
stage1b_single_agent_obstacles,2,89908,679,1,420,320,2,2,True,5.035767555236816,1.0,1.0,0.0,0.10714285714285714,0.21793705499731003,41,0.6409090909090909,0.0,4,0,8.0,1,220,150,-1,-1,0.0
stage1b_single_agent_obstacles,2,90128,680,1,420,320,2,2,True,0.7035512328147888,2.0,2.0,0.0,0.0992063492063492,0.24520990335520104,26,0.5409090909090909,0.0,2,0,3.5,1,220,18,-1,-1,0.0
stage1b_single_agent_obstacles,2,90348,681,1,420,320,2,2,True,5.266927719116211,1.0,1.0,0.0,0.15873015873015872,0.0,0,0.1409090909090909,0.0,0,0,0.0,1,220,211,-1,-1,0.0
stage1b_single_agent_obstacles,2,90568,682,1,420,320,2,2,True,-0.4089754521846771,2.0,2.0,0.0,0.0992063492063492,0.08514644614717161,21,0.5272727272727272,0.0,3,0,7.666666666666667,1,220,42,-1,-1,0.0
stage1b_single_agent_obstacles,2,90788,683,1,420,320,2,2,True,6.3626627922058105,1.0,1.0,0.0,0.1349206349206349,0.03494187024506656,2,0.14545454545454545,0.0,0,0,0.0,1,220,34,-1,-1,0.0
stage1b_single_agent_obstacles,2,91008,684,1,420,320,2,2,True,-5.40401029586792,0.0,0.0,0.0,0.05555555555555555,0.37038731227036226,14,0.7818181818181819,0.0,12,0,10.25,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,91228,685,1,420,320,2,2,True,-4.508281230926514,0.0,0.0,0.0,0.07539682539682539,0.36500805896833877,62,0.7,0.0,7,0,7.571428571428571,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,91448,686,1,420,320,2,2,True,39.900794982910156,5.0,5.0,0.0,0.14285714285714285,0.056295781876807185,6,0.29545454545454547,0.0,2,0,7.0,0,220,18,-1,-1,0.0
stage1b_single_agent_obstacles,2,91668,687,1,420,320,2,2,True,5.655665397644043,1.0,1.0,0.0,0.15079365079365079,0.09249274516689845,16,0.45,0.0,2,0,9.0,1,220,159,-1,-1,0.0
stage1b_single_agent_obstacles,2,91888,688,1,420,320,2,2,True,2.486215114593506,1.0,1.0,0.0,0.1111111111111111,0.3008393992902711,33,0.6227272727272727,0.0,8,0,9.5,1,220,198,-1,-1,0.0
stage1b_single_agent_obstacles,2,92108,689,1,420,320,2,2,True,8.434444427490234,2.0,2.0,0.0,0.0873015873015873,0.2841480633963577,26,0.7045454545454546,0.0,8,0,12.25,1,220,16,-1,-1,0.0
stage1b_single_agent_obstacles,2,92328,690,1,420,320,2,2,True,23.729711532592773,4.0,4.0,0.0,0.15079365079365079,0.09617590637962249,27,0.4772727272727273,0.0,2,0,9.0,1,220,41,-1,-1,0.0
stage1b_single_agent_obstacles,2,92548,691,1,420,320,2,2,True,-10.925586700439453,0.0,0.0,0.0,0.09523809523809523,0.24455514625561509,42,0.7181818181818181,0.0,10,0,9.8,1,220,-1,-1,-1,0.0
stage1b_single_agent_obstacles,2,92768,692,1,420,320,2,2,True,-2.343897819519043,1.0,1.0,0.0,0.06349206349206349,0.2979417447254739,22,0.6090909090909091,0.0,6,0,9.0,1,220,43,-1,-1,0.0
stage1b_single_agent_obstacles,2,92988,693,1,420,320,2,2,True,16.965957641601562,3.0,3.0,0.0,0.0873015873015873,0.17243275701237673,34,0.6090909090909091,0.0,9,0,10.555555555555555,1,220,14,-1,-1,0.0
stage1b_single_agent_obstacles,2,93208,694,1,420,320,2,2,True,16.7277889251709,2.0,2.0,0.0,0.1349206349206349,0.0,0,0.05454545454545454,0.0,0,0,0.0,0,220,16,-1,-1,0.0
stage1b_single_agent_obstacles,2,93428,695,1,420,320,2,2,True,-2.2689530849456787,1.0,1.0,0.0,0.12698412698412698,0.0003787878900766373,2,0.4636363636363636,0.0,5,0,10.2,1,220,35,-1,-1,0.0
stage1b_single_agent_obstacles,2,93648,696,1,420,320,2,2,True,-3.7978174686431885,1.0,1.0,0.0,0.09126984126984126,0.02752865558193827,8,0.6954545454545454,0.0,10,0,12.1,1,220,172,-1,-1,0.0
stage1b_single_agent_obstacles,2,93868,697,1,420,320,2,2,True,2.3801090717315674,1.0,1.0,0.0,0.10714285714285714,0.04462334022603252,2,0.6363636363636364,0.0,10,0,11.6,1,220,53,-1,-1,0.0
stage1b_single_agent_obstacles,2,94088,698,1,420,320,2,2,True,12.691812515258789,2.0,2.0,0.0,0.08333333333333333,0.1297890105115419,4,0.7181818181818181,0.0,12,0,11.916666666666666,0,220,45,-1,-1,0.0
stage1b_single_agent_obstacles,2,94308,699,1,420,320,2,2,True,-5.18000602722168,0.0,0.0,0.0,0.027777777777777776,0.0,0,0.9272727272727272,0.0,11,0,17.454545454545453,0,220,-1,-1,-1,0.0
